标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
芦庄二区 3室1厅 南,芦庄二区 ,中桥, 89万,"14,061元/平",3室1厅 , 63.3平米 , 南 , 精装 , 高楼层,共6层, 板楼
沁园新村一室一厅总价低，楼层适中，价格可谈！,沁园新村北区 ,清名桥, 60万,"14,065元/平",1室1厅 , 42.66平米 , 南 , 简装 , 高楼层,共6层, 板楼
华夏大厦58和60号楼 3室2厅 南,华夏大厦58和60号楼 ,三阳广场, 328万,"22,588元/平",3室2厅 , 145.21平米 , 南 , 精装 , 低楼层,共19层, 塔楼
办公装修挑高复式实用面积大地段好配套好,哥伦布广场 ,广益, 38万,"8,369元/平",1室1厅 , 45.41平米 , 北 , 简装 , 中楼层,共19层, 板塔结合
盛新里 2室1厅 南,盛新里 ,中桥, 135万,"20,249元/平",2室1厅 , 66.67平米 , 南 , 简装 , 低楼层,共6层, 板楼
户型方正，采光好，，得房率高，,扬名花园 ,扬名, 110万,"12,660元/平",2室1厅 , 86.89平米 , 南 , 简装 , 低楼层,共30层, 板楼
好楼层，视野开阔，好采光，拎包入住,阳光城市花园D区 ,中桥, 220万,"34,882元/平",1室1厅 , 63.07平米 , 南 , 简装 , 中楼层,共23层, 板楼
五河新村横单 精装修 价格可谈 诚心出售 地铁口,五河一村 ,黄巷, 44.8万,"11,571元/平",1室1厅 , 38.72平米 , 南 , 简装 , 高楼层,共6层, 板楼
一室一厅  简单装修 房子 满五年  看房 方便 价格可谈,上马墩路1号 ,上马墩, 38.3万,"7,682元/平",1室1厅 , 49.86平米 , 东南 , 简装 , 高楼层,共8层, 板楼
凯燕环球中心 1室1厅 南,凯燕环球中心 ,清名桥, 68万,"9,552元/平",1室1厅 , 71.19平米 , 南 , 其他 , 中楼层,共55层, 板塔结合
此房视野宽阔、采光无遮挡、配套设施齐全，户型方正。,塘南新村 ,塘南, 85万,"19,319元/平",1室1厅 , 44平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
房子位于市区繁华地段 距离崇安寺商圈大概100米,东方云顶 ,三阳广场, 150万,"22,581元/平",1室1厅 , 66.43平米 , 南 , 精装 ,,, 板楼
北塘大街，积余旁，中间楼层  。,北塘大街 ,北大街, 180万,"17,439元/平",2室2厅 , 103.22平米 , 南 , 简装 , 中楼层,共7层, 板塔结合
曹张新村 桂花园的  房龄新  出行方便,曹张新村 ,清名桥, 155万,"22,461元/平",2室1厅 , 69.01平米 , 南 , 精装 , 中楼层,共7层, 板楼
业主 诚心 出售 北闸口 地铁口 小面积 莲蓉桥公交站,江阴巷 ,北大街, 95万,"18,746元/平",1室1厅 , 50.68平米 , 南 , 简装 , 中楼层,共7层, 板楼
金马商城，积余，里面、拎包入住，诚心出售,金马商城 ,北大街, 94.8万,"15,888元/平",1室1厅 , 59.67平米 , 南 , 精装 , 中楼层,共29层, 板塔结合
银辉城市花园，电梯三房，市区配套齐全，诚心出售,银辉城市花园 ,三阳广场, 320万,"21,698元/平",3室2厅 , 147.48平米 , 南 , 精装 , 高楼层,共28层, 板楼
江阴巷小区，精装修，总价低，积余,江阴巷 ,北大街, 114万,"17,771元/平",2室1厅 , 64.15平米 , 南 , 精装 , 高楼层,共8层, 板楼
东方时代大厦 3室2厅 东南,东方时代大厦 ,北大街, 255万,"23,801元/平",3室2厅 , 107.14平米 , 东南 , 精装 , 低楼层,共35层, 板楼
五河新村 精装修3房，拎包入住诚心出售 看中可谈,五河新村 ,黄巷, 94万,"11,204元/平",3室1厅 , 83.9平米 , 南 , 精装 , 高楼层,共7层, 板楼
沁园新村商品房，电梯中层，看房方便，位置好！,沁园新村小区（860-865号） ,清名桥, 105万,"17,373元/平",1室1厅 , 60.44平米 , 南 , 精装 , 中楼层,共33层, 板楼
建乐家园 ，精装修，业主诚意出售 现在重新装修了,建乐家园 ,中桥, 138万,"10,952元/平",3室2厅 , 126.01平米 , 南 北 , 简装 , 低楼层,共33层, 板楼
建乐家园 毛坯 通透两房 次顶楼 视野宽阔,建乐家园 ,中桥, 90万,"10,527元/平",2室1厅 , 85.5平米 , 南 , 毛坯 , 高楼层,共33层, 板楼
南长街边 国美大三房 楼层佳 骨心区域的骨心地段 诚售,国美南长华府 ,清名桥, 388万,"27,346元/平",3室2厅 , 141.89平米 , 南 北 , 毛坯 , 高楼层,共36层, 暂无数据
惠龙新村 两房 地理位置好 近地铁 近菜场 拎包入住,惠龙新村C区84-176号 ,山北, 68万,"10,189元/平",2室1厅 , 66.74平米 , 南 , 简装 , 高楼层,共7层, 板楼
买一层得两层 看房方便 使用面积大户型方正,康桥丽景 ,北大街, 68万,"9,922元/平",3室2厅 , 68.54平米 , 西南 , 简装 , 低楼层,共3层, 暂无数据
荷叶村，近地铁，积余街户型方正,荷叶村 ,北大街, 109万,"19,224元/平",2室1厅 , 56.7平米 , 南 , 简装 , 中楼层,共5层, 板楼
惠龙新村 南北格局 两房朝南  首付22万 商圈成熟3号线,惠龙新村F区276-325号 ,山北, 72万,"10,545元/平",2室1厅 , 68.28平米 , 南 , 简装 , 高楼层,共6层, 板楼
惠麓苑小区商品房，惠山脚下，惠山古镇,惠麓苑二期 ,山北, 110万,"13,907元/平",2室1厅 , 79.1平米 , 东南 , 精装 , 低楼层,共18层, 平房
好房 新惠家园 简约风 大两房！,新惠家园 ,山北, 130万,"13,955元/平",2室2厅 , 93.16平米 , 东南 , 简装 , 低楼层,共11层, 板楼
通透户型格局好，楼层好，户型好，采光无遮挡,新惠家园 ,山北, 139万,"9,959元/平",3室2厅 , 139.58平米 , 南 北 , 简装 , 高楼层,共28层, 板楼
新惠园 小户型 无土出 小高层 房东诚心出售 随时看房,新惠园 ,山北, 110万,"14,336元/平",2室1厅 , 76.73平米 , 南 , 精装 , 高楼层,共11层, 板楼
槐古一村 采光好，设施完善 楼层好。,槐古一村 ,三阳广场, 93万,"21,171元/平",1室1厅 , 43.93平米 , 南 , 简装 , 中楼层,共6层, 板塔结合
上马墩一村，采光好，南北透交通便利生活方便 近地铁,上马墩一村 ,上马墩, 95万,"14,394元/平",2室1厅 , 66平米 , 南 , 精装 , 中楼层,共8层, 板楼
惠峰新村精装二房，房东诚心出售！,惠峰新村A区 ,山北, 59万,"10,203元/平",2室1厅 , 57.83平米 , 南 , 精装 , 高楼层,共6层, 板楼
后西溪小区，2室1厅，中间楼层，采光好,后西溪 ,三阳广场, 195万,"28,180元/平",2室1厅 , 69.2平米 , 南 , 简装 , 中楼层,共7层, 板楼
东林  风华里小区  满五年 唯一。。。,风华里小区 ,塘南, 140万,"17,187元/平",2室1厅 , 81.46平米 , 南 , 简装 , 高楼层,共7层, 板楼
东方瑞景苑精装大3房 商圈配套成熟看房随时方便,东方瑞景苑 ,广瑞/广丰, 175万,"14,229元/平",3室2厅 , 122.99平米 , 南 , 精装 , 低楼层,共9层, 板塔结合
民丰里北区  装修保养好 看房方便 房东诚心出售,民丰里北区 ,民丰/庄前, 96万,"13,809元/平",2室1厅 , 69.52平米 , 南 , 精装 , 中楼层,共7层, 板楼
此房中间楼层，交通方便，配套齐全,东方瑞景苑 ,广瑞/广丰, 61万,"14,098元/平",1室1厅 , 43.27平米 , 南 , 简装 , 中楼层,共5层, 板楼
清扬路大润发太湖广场板块曹张新村精装大两房,曹张新村 ,清名桥, 168万,"19,597元/平",3室1厅 , 85.73平米 , 南 , 精装 , 高楼层,共6层, 板楼
迎溪桥小区 连元街 近恒隆广场 大东方百货 交通便利,迎溪桥小区 ,三阳广场, 210万,"30,515元/平",2室1厅 , 68.82平米 , 南 , 简装 , 高楼层,共6层, 板楼
宁海里小区  商圈成熟  配套齐全   交通便利,宁海里二期 ,上马墩, 72.8万,"13,794元/平",1室1厅 , 52.78平米 , 西 , 精装 , 低楼层,共6层, 板楼
风华里小区 3室1厅 南,风华里小区 ,塘南, 180万,"16,773元/平",3室1厅 , 107.32平米 , 南 , 简装 , 中楼层,共7层, 板楼
房东诚心出售 交通出行便利 配套齐全,上马墩一村 ,上马墩, 85万,"12,532元/平",2室2厅 , 67.83平米 , 南 , 简装 , 中楼层,共8层, 板楼
满五唯一，交通便利商圈成熟，采光好视野好,沁园新村北区 ,清名桥, 44万,"9,248元/平",1室1厅 , 47.58平米 , 南 , 简装 , 高楼层,共6层, 板楼
双地铁口，交通便利，配套齐全，全天采光,二泉东园 ,山北, 259万,"13,079元/平",5室2厅 , 198.03平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
小区配套设施齐全，交通便利。诚心出售,惠峰新村A区 ,山北, 55万,"9,252元/平",2室1厅 , 59.45平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
清名一村 精装两房 双南户型 茂业旁 一号线 看房方便,清名一村 ,清名桥, 80万,"12,683元/平",2室1厅 , 63.08平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
沁园新村五星小区 1楼车库 中装3房2卫 有钥匙随时看,沁园新村五星小区 ,清名桥, 175万,"13,089元/平",3室2厅 , 133.71平米 , 南 , 精装 , 中楼层,共6层, 板楼
沁园2居室，户型正气，采光好，配套齐全，诚心出售,沁园新村北区 ,清名桥, 124万,"13,863元/平",2室2厅 , 89.45平米 , 南 , 简装 , 低楼层,共7层, 板楼
楼层佳，采光佳，出行方便，交通便利，户型方正，,田基浜小区 ,三阳广场, 161万,"31,619元/平",1室1厅 , 50.92平米 , 南 , 精装 , 低楼层,共7层, 板楼
熙春东林 两房朝南分割成2套单间,熙春新村 ,三阳广场, 95万,"15,802元/平",2室1厅 , 60.12平米 , 东 , 毛坯 , 高楼层,共6层, 板楼
人民路红豆置业精装大三房出售，户型方正采光好！,红豆人民路九号 ,上马墩, 220万,"18,676元/平",3室2厅 , 117.8平米 , 南 , 精装 , 高楼层,共26层, 板塔结合
惠山自然风景区旁 锡惠园 空气好交通方便 拎包入住！,锡惠园 ,山北, 288万,"24,009元/平",3室2厅 , 119.96平米 , 南 , 精装 , 低楼层,共11层, 板楼
看房方便，价格可谈，诚心出售，采光无遮挡,星海公馆 ,塘南, 200万,"19,852元/平",3室2厅 , 100.75平米 , 南 , 毛坯 , 中楼层,共17层, 塔楼
此房户型正气，业主自住，诚心出售，产权清晰,紫金门花苑北区 ,上马墩, 270万,"20,286元/平",3室1厅 , 133.1平米 , 南 , 精装 , 中楼层,共29层, 板楼
中市桥上塘街小区 近三阳广场 恒隆广场 八佰伴,中市桥上塘街小区 ,三阳广场, 250万,"40,691元/平",2室1厅 , 61.44平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
此房自住精装修，视野开阔 采光充足 设施齐全,风华里小区 ,塘南, 125万,"15,046元/平",2室2厅 , 83.08平米 , 南 , 简装 , 中楼层,共7层, 板楼
新开河小区两房朝南 户型正中间楼层采光无遮挡,新开河小区 ,三阳广场, 223万,"22,758元/平",2室1厅 , 97.99平米 , 南 , 精装 , 中楼层,共7层, 板楼
梁溪区协信未来城 中间楼层 拎包入住 配套东林,天渝骏园二期 ,山北, 180万,"15,720元/平",3室2厅 , 114.51平米 , 南 , 精装 , 高楼层,共34层, 板楼
沁园新村 百花苑 精装修 满五唯一 南北通透 采光好,沁园新村北区 ,清名桥, 142万,"14,619元/平",2室2厅 , 97.14平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
风华里5楼，16年装修保养好，采光视野好，出行便利,风华里小区 ,塘南, 110万,"18,021元/平",2室1厅 , 61.04平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
锡澄三村精装两房 双南户型 业主诚心出售,锡澄三村 ,民丰/庄前, 85万,"12,510元/平",2室2厅 , 67.95平米 , 南 , 简装 , 高楼层,共7层, 板楼
兴宸嘉苑三开朝南 户型方正 视野采光无遮挡 随时看房,宸达兴宸嘉苑 ,民丰/庄前, 189万,"14,621元/平",4室2厅 , 129.27平米 , 南 , 毛坯 , 高楼层,共26层, 塔楼
森林公园旁边 惠麓苑 正规三房 看中可谈包土出,惠麓苑 ,山北, 160万,"12,881元/平",3室2厅 , 124.22平米 , 南 北 , 简装 , 中楼层,共7层, 板塔结合
新江南大面积电梯房未占用诚心出售,新江南花园 ,清名桥, 280万,"16,895元/平",4室1厅 , 165.73平米 , 西南 , 精装 , 高楼层,共26层, 板楼
满五唯一，交通便利商圈成熟，采光好视野好,沁园新村北区 ,清名桥, 44万,"9,248元/平",1室1厅 , 47.58平米 , 南 , 简装 , 高楼层,共6层, 板楼
沁园新村五星小区 1楼车库 中装3房2卫 有钥匙随时看,沁园新村五星小区 ,清名桥, 175万,"13,089元/平",3室2厅 , 133.71平米 , 南 , 精装 , 中楼层,共6层, 板楼
清名一村 精装两房 双南户型 茂业旁 一号线 看房方便,清名一村 ,清名桥, 80万,"12,683元/平",2室1厅 , 63.08平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
此房户型正气，业主自住，诚心出售，产权清晰,紫金门花苑北区 ,上马墩, 270万,"20,286元/平",3室1厅 , 133.1平米 , 南 , 精装 , 中楼层,共29层, 板楼
熙春东林 两房朝南分割成2套单间,熙春新村 ,三阳广场, 95万,"15,802元/平",2室1厅 , 60.12平米 , 东 , 毛坯 , 高楼层,共6层, 板楼
惠山自然风景区旁 锡惠园 空气好交通方便 拎包入住！,锡惠园 ,山北, 288万,"24,009元/平",3室2厅 , 119.96平米 , 南 , 精装 , 低楼层,共11层, 板楼
人民路红豆置业精装大三房出售，户型方正采光好！,红豆人民路九号 ,上马墩, 220万,"18,676元/平",3室2厅 , 117.8平米 , 南 , 精装 , 高楼层,共26层, 板塔结合
新开河小区两房朝南 户型正中间楼层采光无遮挡,新开河小区 ,三阳广场, 223万,"22,758元/平",2室1厅 , 97.99平米 , 南 , 精装 , 中楼层,共7层, 板楼
梁溪区协信未来城 中间楼层 拎包入住 配套东林,天渝骏园二期 ,山北, 180万,"15,720元/平",3室2厅 , 114.51平米 , 南 , 精装 , 高楼层,共34层, 板楼
沁园新村 百花苑 精装修 满五唯一 南北通透 采光好,沁园新村北区 ,清名桥, 142万,"14,619元/平",2室2厅 , 97.14平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
优先楼层，房型方正，房东诚心出售，不包土,五星家园C块 ,扬名, 93万,"11,509元/平",2室1厅 , 80.81平米 , 南 北 , 毛坯 , 中楼层,共6层, 板楼
通透格局，楼层好，采光也不错，装修设计合理,盛岸花园三期 ,山北, 140万,"12,366元/平",3室1厅 , 113.22平米 , 南 , 精装 , 低楼层,共10层, 板楼
此房自住精装  保养好 采光好 拎包入住.无增值税,清扬康臣 ,扬名, 182万,"20,784元/平",2室2厅 , 87.57平米 , 南 , 精装 , 高楼层,共35层, 板楼
茂业观园新上好房 清水毛坯 中间楼层 随时看房,茂业天地观园 ,清名桥, 550万,"18,241元/平",5室3厅 , 301.53平米 , 南 , 毛坯 , 中楼层,共29层, 板楼
翠云新村 五楼 双南两房 不靠马路 近地铁 看房方便,翠云新村 ,清名桥, 98万,"13,786元/平",2室1厅 , 71.09平米 , 南 北 , 精装 ,,, 板楼
万科次新小区，精装大四房，地铁口交通便利，环境舒适,万科北门塘上 ,黄巷, 280万,"21,250元/平",4室2厅 , 131.77平米 , 南 , 精装 , 高楼层,共34层, 板楼
高配精装修 采光优秀 配套设施齐全,古运五爱苑A区 ,扬名, 320万,"25,391元/平",5室2厅 , 126.03平米 , 南 , 精装 , 高楼层,共28层, 板楼
双河新村 小区出行交通便捷 房子保养好 顶楼的房子,双河新村 ,山北, 55万,"9,051元/平",1室2厅 , 60.77平米 , 南 , 精装 , 高楼层,共7层, 板楼
民丰西苑南北两房，多层五楼采光好，商品房无土出,民丰西苑 ,黄巷, 70万,"11,080元/平",2室1厅 , 63.18平米 , 南 北 , 毛坯 , 高楼层,共6层, 板塔结合
此房二房朝南，南北通透户型，顶楼带阁楼，视野开阔。,槐杨苑 ,塘南, 120万,"14,161元/平",3室1厅 , 84.74平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
医院旁 五星家园 双阳台 业主诚心出售,五星家园C块 ,扬名, 103万,"12,461元/平",2室1厅 , 82.66平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
五河新村 中间楼层 黄巷地铁口 精装修 看房方便,五河新村 ,黄巷, 72万,"11,565元/平",2室1厅 , 62.26平米 , 南 , 精装 , 中楼层,共7层, 板楼
急售  三阳广场双地铁   连小空置   电梯朝南2房,华宇大厦 ,三阳广场, 158万,"24,474元/平",2室1厅 , 64.56平米 , 南 , 简装 , 低楼层,共24层, 板楼
广益博苑 精装包土出  拎包入住采光无遮挡,广益博苑一期、二期 ,广益, 118万,"12,761元/平",2室1厅 , 92.47平米 , 南 , 精装 , 低楼层,共33层, 板楼
带一面积25平私人车库，交通便利商圈成熟，采光很好,五星家园C块 ,扬名, 158万,"14,511元/平",2室1厅 , 108.89平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
此房小区的小高层，房子中间楼层的，采光好,清扬康臣 ,扬名, 172万,"23,361元/平",2室1厅 , 73.63平米 , 南 , 简装 , 中楼层,共18层, 板楼
龙塘西苑 两室　纯毛坯　户型方正 楼层好 采光好,龙塘西苑 ,黄巷, 78.5万,"9,881元/平",2室1厅 , 79.45平米 , 南 , 毛坯 , 中楼层,共32层, 暂无数据
小区前排，采光视野好，小高层产品，满五唯一。,清扬康臣 ,扬名, 215万,"23,802元/平",3室1厅 , 90.33平米 , 东南 , 精装 , 高楼层,共9层, 板楼
梁溪区万达广场旁！电梯大三房！好楼层！商品房,广益佳苑 ,广益, 200万,"13,108元/平",3室2厅 , 152.59平米 , 南 , 精装 , 高楼层,共11层, 板楼
连元街 中市桥 中间楼层 精装 朝南,中市桥上塘街小区 ,三阳广场, 195万,"34,157元/平",2室1厅 , 57.09平米 , 南 北 , 精装 , 低楼层,共7层, 板楼
广益佳苑 商品房 无土出税 业主诚心出售 看房提前预约,广益佳苑 ,广益, 153万,"12,150元/平",3室2厅 , 125.93平米 , 南 北 , 简装 , 低楼层,共11层, 板楼
槐古二村 房东改善 诚售六楼 户型正气 有阁楼+,槐古二村 ,三阳广场, 145万,"16,028元/平",2室2厅 , 90.47平米 , 南 , 简装 , 高楼层,共6层, 塔楼
房东诚意出售丨楼层佳丨近地铁丨出行便利,古运五爱苑A区 ,扬名, 70万,"12,429元/平",1室1厅 , 56.32平米 , 南 , 简装 , 高楼层,共25层, 板楼
采光好得房率高 实用面积多 地铁口 楼层好 配套齐全,清扬康臣 ,扬名, 185万,"21,122元/平",2室2厅 , 87.59平米 , 南 北 , 精装 , 中楼层,共33层, 板楼
