标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
南北通透，户型方正，精装三房，得房率高,恒大翡翠华庭 ,云亭街道, 129万,"12,775元/平",3室2厅 , 100.98平米 , 南 北 , 精装 , 低楼层,共21层, 板塔结合
融创玉兰公馆 3室1厅 东南,融创玉兰公馆 ,澄江街道, 188万,"17,034元/平",3室1厅 , 110.37平米 , 东南 , 毛坯 , 中楼层,共33层, 板塔结合
敔山湾花园 3室2厅 南,敔山湾花园 ,云亭街道, 103万,"12,893元/平",3室2厅 , 79.89平米 , 南 , 毛坯 , 高楼层,共8层, 暂无数据
高新区西苑一村精装房，风管空调+墙暖，带朝南汽车库,西苑一村 ,高新区, 120万,"8,725元/平",3室2厅 , 137.55平米 , 南 , 精装 , 低楼层,共6层, 暂无数据
碧桂园暨阳府 精装修 四室两厅两卫 三房朝南 采光好,碧桂园暨阳府 ,澄江街道, 210万,"14,668元/平",4室2厅 , 143.17平米 , 南 , 精装 , 中楼层,共18层, 暂无数据
开发商的精装，三开间朝南，位置好，前无遮挡！！！,银城·长江赋 ,高新区, 92万,"9,541元/平",3室2厅 , 96.43平米 , 南 , 精装 , 低楼层,共34层, 暂无数据
江阴碧桂园星宸看房方便有密码哦,碧桂园星宸 ,澄江街道, 175万,"13,220元/平",3室2厅 , 132.38平米 , 南 , 简装 , 低楼层,共33层, 暂无数据
城东高新区，星河二期，精装三大件，低楼层,星河国际二区 ,高新区, 185万,"12,863元/平",4室2厅 , 143.83平米 , 南 , 精装 , 低楼层,共34层, 暂无数据
蟠龙华都两居室 小区门口即是公园 带车库 全天采光,蟠龙华都 ,高新区, 72万,"8,255元/平",2室2厅 , 87.23平米 , 南 北 , 简装 , 中楼层,共14层, 平房
西苑幼儿园东边新房龄 带31平大库 视野开阔,西苑新村 ,高新区, 65.8万,"6,990元/平",2室2厅 , 94.14平米 , 南 , 毛坯 , 高楼层,共6层, 暂无数据
看房提前联系 精装修 手枪户型 一朝南,金宸国际花园 ,澄江街道, 118万,"13,379元/平",2室1厅 , 88.2平米 , 南 北 , 精装 , 低楼层,共26层, 板塔结合
新出好房，产证已满2年，精装修，楼层位置好,天新嘉苑 ,澄江街道, 115万,"12,126元/平",2室1厅 , 94.84平米 , 南 北 , 精装 , 中楼层,共6层, 板楼
地铁口，交通便利，楼层佳，位置佳，采光好,世新家园 ,澄江街道, 96.8万,"11,691元/平",2室2厅 , 82.8平米 , 南 , 毛坯 , 高楼层,共13层, 板楼
江阴阳光假日花园装修保养好，看房提前预约,阳光假日花园 ,澄江街道, 180万,"14,240元/平",3室2厅 , 126.41平米 , 南 , 精装 , 低楼层,共11层, 暂无数据
满两年，精装修，采光好，房东诚心出售。,江阴碧桂园白鹭湾 ,高新区, 110万,"8,606元/平",3室2厅 , 127.82平米 , 南 , 精装 , 高楼层,共30层, 塔楼
全新毛坯 户型方正 采光好 有钥匙方便看房,中梁壹号院 ,澄江街道, 190万,"16,388元/平",3室2厅 , 115.94平米 , 南 , 精装 , 低楼层,共17层, 暂无数据
长山石牌四村电梯房 房龄新 户型方正 采光充足 带车位,石牌四村 ,高新区, 92万,"6,387元/平",3室2厅 , 144.06平米 , 南 , 毛坯 , 中楼层,共10层, 暂无数据
此房满五，南北朝向，采光足，视野好,贯庄小区二村 ,澄江街道, 118万,"15,820元/平",3室2厅 , 74.59平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
碧桂园暨阳府 精装修 四室两厅三卫 三房朝南 采光好,碧桂园暨阳府 ,澄江街道, 238万,"16,555元/平",4室2厅 , 143.77平米 , 南 北 , 精装 , 中楼层,共18层, 暂无数据
西苑新村简装房，家具家电齐全拎包入住，带朝南汽车库,西苑新村 ,高新区, 79.8万,"6,054元/平",3室2厅 , 131.82平米 , 南 , 简装 , 低楼层,共6层, 暂无数据
沿街房子 满两年 中上楼层 视野广阔 全天采光 带车位,龍庭花苑 ,高新区, 75.8万,"8,078元/平",2室1厅 , 93.84平米 , 南 , 毛坯 , 高楼层,共18层, 暂无数据
此房采光好，楼层高 无遮挡，小区安静，配套设施全,永安一村 ,澄江街道, 78万,"8,584元/平",2室2厅 , 90.87平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
楼中楼，适合二胎家庭居住，有朝南汽车库,天鹤三村 ,澄江街道, 159.8万,"6,123元/平",5室3厅 , 261平米 , 南 北 , 精装 , 高楼层,共6层, 暂无数据
南苑二村精装修两居室 拎包即住 视野开阔,南苑二村 ,高新区, 62万,"6,579元/平",2室1厅 , 94.24平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
二期低楼层，位置好，户型通透，方正户型,澄堡 ,澄江街道, 135.8万,"13,107元/平",2室2厅 , 103.61平米 , 南 , 毛坯 , 低楼层,共30层, 暂无数据
房东急售，价格好商量，看中跟维护人去杀价,锦隆二村 ,澄江街道, 68万,"7,374元/平",3室1厅 , 92.22平米 , 南 北 , 简装 , 高楼层,共6层, 暂无数据
金色阳光馨苑 南北通风 两室毛坯 配套齐全,金色阳光馨苑 ,临港经济开发区, 55.8万,"5,888元/平",2室2厅 , 94.77平米 , 南 , 毛坯 , 低楼层,共23层, 暂无数据
此房南北通风，楼层佳采光好，出行方便,天虹苑 ,澄江街道, 180万,"12,833元/平",3室2厅 , 140.27平米 , 南 , 精装 , 中楼层,共32层, 暂无数据
两房两卫南北通风 小区环境优美人车分流,尚城国际 ,澄江街道, 108万,"9,643元/平",2室2厅 , 112平米 , 南 北 , 毛坯 , 低楼层,共33层, 板楼
三房两厅两卫，南北通风，采光好,永安四村 ,澄江街道, 106.8万,"6,138元/平",3室2厅 , 174平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
地铁口现房，中间楼层，楼间距宽，采光好，户型方正,华隆广场 ,澄江街道, 218万,"16,926元/平",3室2厅 , 128.8平米 , 南 , 毛坯 , 中楼层,共32层, 板楼
文富花苑，采光好，户型方正，设施齐全,文富花苑一区 ,澄江街道, 128万,"9,670元/平",2室2厅 , 132.38平米 , 南 , 精装 , 低楼层,共7层, 暂无数据
贯庄一村 大面积精装房  楼层好采光足  有钥匙,贯庄小区一村 ,澄江街道, 128万,"9,025元/平",3室2厅 , 141.84平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
房子中上楼层，小两房。采光好，视野好,江城家园南区 ,澄江街道, 82万,"10,921元/平",2室1厅 , 75.09平米 , 南 , 简装 , 高楼层,共6层, 塔楼
南北通风 楼层很好 没有缺点 采光充足 视野开阔,浮桥家苑二期 ,澄江街道, 112万,"8,277元/平",3室2厅 , 135.32平米 , 南 , 毛坯 , 高楼层,共14层, 暂无数据
精装拎包入住，业主诚心出售，中间楼层,爱家名邸 ,云亭街道, 151.8万,"10,763元/平",3室2厅 , 141.05平米 , 东南 , 精装 , 中楼层,共33层, 板楼
长山临街小区 精装两房房 低楼层 视野开阔 车库已装修,贸易街 ,高新区, 65万,"7,805元/平",2室2厅 , 83.29平米 , 南 , 精装 , 中楼层,共5层, 暂无数据
户型方正，明厨明卫，楼层好，视野宽阔，采光充足,弘阳昕悦府 ,云亭街道, 82万,"6,339元/平",3室2厅 , 129.36平米 , 南 , 毛坯 , 高楼层,共26层, 暂无数据
户型方正、南北通风户型，厨房阳台大,恒大帝景 ,澄江街道, 198万,"11,493元/平",4室1厅 , 172.28平米 , 南 北 西南 , 精装 , 高楼层,共30层, 板楼
此房户型方正，，小区环境好，空气清新。人文素质.,雅盛城市嘉园 ,澄江街道, 99.8万,"9,030元/平",2室2厅 , 110.53平米 , 南 北 , 毛坯 , 高楼层,共27层, 暂无数据
藏品裕院，户型方正，楼层好，价格实惠，,藏品裕院 ,云亭街道, 106万,"8,600元/平",3室2厅 , 123.26平米 , 南 , 毛坯 , 低楼层,共32层, 塔楼
玉兰公馆好房出售看房有密码随时看房,融创玉兰公馆 ,澄江街道, 500万,"24,532元/平",4室2厅 , 203.82平米 , 南 , 毛坯 , 低楼层,共8层, 暂无数据
城东高新区 带前后大阳台 大平层 中上楼层 视野开阔,天安城市花园 ,高新区, 110万,"6,258元/平",4室2厅 , 175.78平米 , 南 , 毛坯 , 高楼层,共18层, 板塔结合
此房户型方正，阳光充足，视线开阔，空气清新，位置佳,颐新华都 ,澄江街道, 140万,"11,996元/平",5室2厅 , 116.71平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
地铁外滩站旁，景园小区中间楼层房龄新配套齐全,景园小区 ,澄江街道, 88万,"12,127元/平",2室1厅 , 72.57平米 , 南 北 , 简装 , 中楼层,共6层, 暂无数据
滨江中路196号，精装，可拎包入住，楼层采光好,滨江中路196号 ,澄江街道, 105.8万,"12,046元/平",2室2厅 , 87.83平米 , 南 北 , 精装 , 中楼层,共5层, 板楼
怡江城洋房，带车位，配套成熟，出行方便,蔚蓝滨江 ,澄江街道, 99.8万,"11,758元/平",2室2厅 , 84.88平米 , 南 , 毛坯 , 低楼层,共11层, 暂无数据
小区出行便利 离市步行街1.5公里左右，交通便利,虹桥五村东区 ,澄江街道, 189万,"23,834元/平",4室1厅 , 79.3平米 , 南 , 其他 , 低楼层,共6层, 板塔结合
藏品裕院大平层，单价9000，诚意出售，看房方便,藏品裕院 ,云亭街道, 170万,"9,186元/平",4室2厅 , 185.08平米 , 南 , 毛坯 , 低楼层,共32层, 塔楼
采光好 带朝南大车库 拎包入住,锦隆一村 ,澄江街道, 120万,"9,228元/平",3室2厅 , 130.04平米 , 南 , 简装 , 低楼层,共6层, 暂无数据
礼延旁边一路之隔，楼间距大，绿化高，采光好,金宸国际花园 ,澄江街道, 169.8万,"12,962元/平",3室1厅 , 131平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
开发商精装修、户型好、户型方正,江阴碧桂园白鹭湾 ,高新区, 148万,"10,490元/平",4室2厅 , 141.09平米 , 南 , 精装 , 低楼层,共30层, 塔楼
名雅居三村大平层，出行生活便利,名雅居新华三村 ,澄江街道, 258万,"12,264元/平",5室2厅 , 210.38平米 , 南 , 精装 , 中楼层,共17层, 暂无数据
丽都城市花园 3室2厅 南,丽都城市花园 ,澄江街道, 176.8万,"12,762元/平",3室2厅 , 138.54平米 , 南 , 精装 , 中楼层,共11层, 暂无数据
梁辉御湖湾 3室2厅 南,梁辉御湖湾 ,青阳镇, 100万,"11,093元/平",3室2厅 , 90.15平米 , 南 , 毛坯 , 低楼层,共27层, 暂无数据
精装房，视野宽阔。采光充足。交通便利,西景花苑 ,澄江街道, 142.8万,"9,954元/平",3室2厅 , 143.47平米 , 南 , 精装 , 中楼层,共16层, 暂无数据
中间户朝南 外滩边上望江公园 配套成熟交通便利,蔚蓝滨江 ,澄江街道, 103万,"11,088元/平",2室2厅 , 92.9平米 , 南 , 简装 , 高楼层,共29层, 板塔结合
长江天悦府 3室2厅 南,长江天悦府 ,澄江街道, 255.8万,"19,687元/平",3室2厅 , 129.94平米 , 南 , 精装 , 低楼层,共27层, 暂无数据
碧桂园暨阳府璟宸 大平层 毛坯房 5室2厅3卫 4房朝南,暨阳府璟宸 ,澄江街道, 320万,"11,779元/平",5室2厅 , 271.68平米 , 南 , 毛坯 , 低楼层,共31层, 暂无数据
此房南北通风，户型方正，格局好交通便利，环境清静,万科时代都会 ,澄江街道, 345万,"20,208元/平",4室2厅 , 170.73平米 , 南 北 , 精装 , 中楼层,共9层, 暂无数据
此房位置好精装拎包入住，三开间朝南，户型方正采光好,恒大翡翠华庭 ,云亭街道, 238万,"12,103元/平",4室2厅 , 196.65平米 , 南 , 精装 , 中楼层,共6层, 板塔结合
三室两厅两卫，房间大，得房率高,阳光国际花园 ,澄江街道, 218万,"15,352元/平",3室1厅 , 142.01平米 , 南 , 简装 , 低楼层,共11层, 暂无数据
房子高楼层。小两房，视野好，交通便利,文定二村住宅小区 ,澄江街道, 59.8万,"9,729元/平",2室1厅 , 61.47平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
房子中高楼层，两朝南户型，精装修，房东急售,文定二村住宅小区 ,澄江街道, 89万,"11,421元/平",2室1厅 , 77.93平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
全屋空调和地暖 地上三层地下一层带两个地面私家车库,上海花园 ,高新区, 358万,"13,721元/平",7室3厅 , 260.93平米 , 南 , 精装 , 低楼层,共3层, 暂无数据
城西外滩边上江景房环境优美  望江公园休闲散步好去处,蔚蓝滨江 ,澄江街道, 166万,"10,352元/平",4室2厅 , 160.36平米 , 南 , 毛坯 , 中楼层,共33层, 板塔结合
霞客岛 次新房168平方米大平层  精装大4房随时看,霞客岛生态城 ,徐霞客镇, 210万,"12,429元/平",4室2厅 , 168.96平米 , 南 北 , 精装 , 高楼层,共18层, 暂无数据
三室两厅一卫，楼层好，位置佳，毛坯房。,阳光假日花园 ,澄江街道, 145万,"11,134元/平",3室2厅 , 130.24平米 , 南 北 , 毛坯 , 高楼层,共27层, 平房
江阴融创玉兰公馆有钥匙看房很方便,融创玉兰公馆 ,澄江街道, 188万,"14,138元/平",4室2厅 , 132.98平米 , 南 北 , 毛坯 , 中楼层,共33层, 板塔结合
贯庄二村 低楼层出行方便 简单装修 看房方便,贯庄小区二村 ,澄江街道, 110万,"10,138元/平",3室2厅 , 108.51平米 , 北 南 , 简装 , 中楼层,共6层, 暂无数据
全新精装交付地暖+新风，位置好，中上楼层采光视线好,碧桂园星宸 ,澄江街道, 200万,"15,109元/平",3室2厅 , 132.38平米 , 南 , 精装 , 高楼层,共26层, 暂无数据
万达广场住宅 楼下是商圈 生活便利,江阴万达广场 ,澄江街道, 98.8万,"9,980元/平",2室1厅 , 99平米 , 南 , 精装 , 低楼层,共32层, 塔楼
房东诚心卖，户型方正，南北通风，楼层好，位置佳,世新家园 ,澄江街道, 81.8万,"11,008元/平",2室1厅 , 74.31平米 , 南 北 , 简装 , 中楼层,共6层, 板楼
华馨园小区 3室2厅 南,华馨园小区 ,澄江街道, 80万,"8,728元/平",3室2厅 , 91.66平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
简单装修，好楼层 拎包入住，随时看房,虹桥三村 ,澄江街道, 125万,"19,997元/平",2室1厅 , 62.51平米 , 南 , 简装 , 中楼层,共5层, 暂无数据
都督坊巷12号 3室1厅 南,都督坊巷12号 ,澄江街道, 185万,"23,071元/平",3室1厅 , 80.19平米 , 南 , 简装 , 中楼层,共4层, 暂无数据
满两年，中间楼层，户型方正，采光充足,梁辉御湖湾 ,青阳镇, 90万,"9,984元/平",3室2厅 , 90.15平米 , 南 , 毛坯 , 低楼层,共27层, 暂无数据
高新区南苑三村新房龄，简装房可拎包入，带朝南汽车库,南苑三村 ,高新区, 78万,"5,723元/平",3室1厅 , 136.3平米 , 南 , 简装 , 高楼层,共5层, 塔楼
底复，四开间朝南，毛坯，配套齐全，满五唯一,阳光假日花园 ,澄江街道, 348.8万,"8,677元/平",4室2厅 , 402平米 , 南 , 毛坯 , 低楼层,共17层, 板塔结合
高新区银城长江赋精装洋房，四开间朝南，落地窗位置好,银城·长江赋 ,高新区, 128.8万,"10,142元/平",4室2厅 , 127平米 , 南 , 精装 , 高楼层,共11层, 暂无数据
精装修，户型合理，一梯一户，有钥匙随时可以看,江阴院子 ,云亭街道, 142万,"9,900元/平",3室2厅 , 143.44平米 , 南 , 精装 , 低楼层,共16层, 暂无数据
怡江城小区 3室2厅 南,怡江城小区 ,澄江街道, 100万,"9,175元/平",3室2厅 , 109平米 , 南 , 精装 , 高楼层,共10层, 暂无数据
澄南花苑，两朝南，楼层比较高，阳光也比较充足,澄南花苑 ,澄江街道, 90万,"9,748元/平",2室2厅 , 92.33平米 , 南 , 毛坯 , 高楼层,共27层, 暂无数据
碧桂园白鹭湾精装修省时省力，大楼间距采光好..,江阴碧桂园白鹭湾 ,高新区, 115万,"11,985元/平",3室2厅 , 95.96平米 , 南 , 精装 , 中楼层,共30层, 塔楼
融创江南御园纯毛坯洋房，位置好，楼层佳，采光无遮挡,融创江南御园 ,高新区, 79万,"7,259元/平",4室1厅 , 108.84平米 , 南 , 简装 , 低楼层,共11层, 板塔结合
小河一村 2室1厅 南,小河一村 ,澄江街道, 68万,"8,969元/平",2室1厅 , 75.82平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
背山面水，户型方正，离医院近，配套齐全,藏品裕院 ,云亭街道, 160万,"13,331元/平",3室2厅 , 120.03平米 , 南 , 精装 , 高楼层,共32层, 板塔结合
小区位置很好，物业管理很好.......,宏基名城 ,南闸街道, 82.8万,"8,653元/平",2室1厅 , 95.69平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
财盛新村好楼层飞机户型出售，有自库 看房提前联系,财盛新村 ,澄江街道, 85万,"9,551元/平",3室1厅 , 89平米 , 南 , 简装 , 中楼层,共6层, 暂无数据
两居室，通透户型，城南地铁，交通便利，配套齐全,龙河华都 ,澄江街道, 130万,"13,541元/平",2室1厅 , 96.01平米 , 南 , 精装 , 低楼层,共17层, 板塔结合
名雅居三村大平层，出行生活便利,名雅居新华三村 ,澄江街道, 258万,"12,264元/平",5室2厅 , 210.38平米 , 南 , 精装 , 中楼层,共17层, 暂无数据
四朝南大平层，采光好，二胎三胎家庭的考虑户型,碧桂园暨阳府紫宸 ,澄江街道, 287万,"15,687元/平",4室2厅 , 182.96平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
银城长江赋精装拎包入住，阳台已封，带车位,银城·长江赋 ,高新区, 99.8万,"10,321元/平",3室2厅 , 96.7平米 , 南 , 精装 , 高楼层,共34层, 暂无数据
城中精致小区精装房，南北通三朝南,兴澄锦苑西区 ,澄江街道, 200万,"14,140元/平",3室2厅 , 141.45平米 , 南 , 简装 , 低楼层,共17层, 暂无数据
敔山嶺秀，大平层湖景毛坯房，位置好，采光好,敔山嶺秀 ,云亭街道, 796万,"20,000元/平",5室2厅 , 398平米 , 南 北 , 毛坯 , 高楼层,共18层, 板楼
次新小区，纯新毛坯，邻江景观房，,蔚蓝滨江 ,澄江街道, 128万,"9,124元/平",3室2厅 , 140.29平米 , 南 北 , 毛坯 , 高楼层,共29层, 暂无数据
小而精，70年产权，民用水电，一室一厅,米公馆 ,澄江街道, 48万,"14,278元/平",1室1厅 , 33.62平米 , 东 , 精装 , 中楼层,共19层, 板楼
