标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
沁春园毛坯两房  小高层洋房 采光好 诚心出售,沁春园 ,西漳, 121万,"13,500元/平",2室2厅 , 89.63平米 , 南 , 毛坯 , 中楼层,共11层, 板楼
阿尔勒二期精装修三房 房东诚心出售,阳光100阿尔勒 ,西漳, 130万,"14,402元/平",3室2厅 , 90.27平米 , 南 , 精装 , 低楼层,共34层, 板楼
凤凰楼层 视野开阔 有燃气和太阳能 采光没的挑 有钥匙,时代城（锡溪名邸） ,钱桥, 122万,"12,778元/平",3室2厅 , 95.48平米 , 东南 , 精装 , 高楼层,共34层, 板塔结合
万科天一新著精装3房 大横厅 家具家电齐全 位置佳,万科天一新著 ,西漳, 210万,"17,909元/平",3室2厅 , 117.26平米 , 南 北 , 精装 , 低楼层,共27层, 板楼
阿尔勒新小区精装修三房  楼层好 采光充足,阳光100阿尔勒 ,西漳, 110万,"12,186元/平",3室2厅 , 90.27平米 , 南 , 精装 , 高楼层,共34层, 板楼
金苏公寓 2室2厅 南,金苏公寓 ,钱桥, 90万,"9,157元/平",2室2厅 , 98.29平米 , 南 , 精装 , 高楼层,共33层, 板楼
生活方便，交通便利，环境优美，精装修，采光好,水岸花城 ,钱桥, 170万,"15,332元/平",5室2厅 , 110.88平米 , 南 , 精装 , 高楼层,共6层, 板楼
阳光100阿尔勒二期 中楼层 诚心出售,阳光100阿尔勒 ,西漳, 140万,"13,907元/平",3室2厅 , 100.67平米 , 南 , 精装 , 中楼层,共18层, 板楼
此房精装修 拎包入住 房东诚心出售 采光视野无遮挡,百乐和园 ,钱桥, 165万,"18,478元/平",3室1厅 , 89.3平米 , 东南 , 精装 , 低楼层,共31层, 板楼
次方满五唯一  中上楼层位置好,阳光100国际新城北区 ,西漳, 97万,"11,141元/平",2室1厅 , 87.07平米 , 东 , 精装 , 高楼层,共33层, 塔楼
一楼房子出行方便不要等电梯随时看房子,阳光100米娅公馆 ,西漳, 113万,"11,300元/平",3室2厅 , 100平米 , 南 , 精装 , 低楼层,共18层, 板楼
惠山新城 品质小区 交通便利 房东诚心出售 看房方便,嘉利华府庄园二区 ,堰桥, 525万,"22,183元/平",6室3厅 , 236.67平米 , 南 北 , 毛坯 ,,, 板楼
精装大3房，小高层好楼层，采光无遮挡,阳光100国际新城北区 ,西漳, 245万,"18,398元/平",3室2厅 , 133.17平米 , 南 , 精装 , 高楼层,共10层, 板楼
精装修 未入住 诚心出售 看房方便,时代城（锡溪名邸） ,钱桥, 120万,"12,569元/平",3室2厅 , 95.48平米 , 南 , 精装 , 低楼层,共34层, 板塔结合
万科天一新著 精装修 四房两厅两卫 诚心出售,万科天一新著 ,西漳, 239万,"19,137元/平",4室2厅 , 124.89平米 , 南 , 精装 , 中楼层,共34层, 板楼
太平洋毛坯三房 好楼层采光视野很好 不靠马路随时看房,太平洋城中城 ,西漳, 140万,"14,840元/平",3室2厅 , 94.34平米 , 南 北 , 毛坯 , 高楼层,共34层, 板楼
晴山蓝城广场旁自住装修设施齐全电梯大三房,晴山蓝城 ,钱桥, 165万,"11,602元/平",3室2厅 , 142.22平米 , 南 , 精装 , 中楼层,共11层, 塔楼
大三房    采光好  视野开阔   配套齐全,阳光100阿尔勒 ,西漳, 158万,"13,627元/平",3室2厅 , 115.95平米 , 南 , 精装 , 低楼层,共34层, 板楼
太平洋二期次新三房 毛胚 房东诚心出售,太平洋城中城 ,西漳, 155万,"14,596元/平",3室1厅 , 106.2平米 , 南 北 , 毛坯 , 高楼层,共34层, 板楼
洛龙湾新出毛坯房 满五唯一 中上楼层 房东诚售随看,洛龙花苑小区 ,洛社, 135万,"10,211元/平",3室2厅 , 132.22平米 , 南 , 毛坯 , 高楼层,共30层, 板楼
地铁口 精装洋房 保养好南北通透四室 带地下室车位,美林湖花园 ,钱桥, 338万,"15,063元/平",4室2厅 , 224.4平米 , 南 北 , 精装 ,,, 塔楼
诚心出售，价格可以谈，户型很好，配套齐全,玉兰公馆三区 ,堰桥, 220万,"19,502元/平",3室2厅 , 112.81平米 , 南 , 精装 , 高楼层,共32层, 暂无数据
生活方便，交通便利，环境优美，精装修，采光好,龙栖湾 ,钱桥, 125万,"11,585元/平",4室2厅 , 107.9平米 , 南 , 精装 , 低楼层,共22层, 塔楼
带阁楼 房东诚心出售 户型方正，得房率高 价格可谈,天一花园 ,西漳, 153万,"11,087元/平",3室2厅 , 138.01平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
阿尔勒洋房底复带院子全屋精装品牌家具家电带两个车位,阳光100阿尔勒 ,西漳, 480万,"18,025元/平",4室3厅 , 266.31平米 , 南 , 精装 , 低楼层,共7层, 板楼
晴山蓝城，顶带阁，实用面积大，通透格局，采光充足.,晴山蓝城 ,钱桥, 172万,"9,166元/平",4室2厅 , 187.67平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
寺头三期刚需小户型楼层好采光佳 地铁畔 天一學府旁,寺头家园三期 ,西漳, 113万,"13,267元/平",2室1厅 , 85.18平米 , 南 , 毛坯 , 中楼层,共30层, 塔楼
此房通透户型，小高层中上楼层，采光充足，装修保养好,沁春园 ,西漳, 168万,"15,013元/平",3室2厅 , 111.91平米 , 南 , 精装 , 高楼层,共18层, 板楼
小区前排，采光好，无遮挡，3开间朝南户型,阳光100阿尔勒 ,西漳, 120万,"13,205元/平",3室2厅 , 90.88平米 , 南 , 精装 , 低楼层,共18层, 板楼
天一地铁口，太平洋城中城，中上好楼层，随时看房。,太平洋城中城 ,西漳, 180万,"18,780元/平",3室2厅 , 95.85平米 , 南 , 毛坯 , 中楼层,共34层, 板塔结合
太平洋城中城毛坯三房可根据自己喜好装修地铁口,太平洋城中城 ,西漳, 158万,"16,271元/平",3室2厅 , 97.11平米 , 东南 , 毛坯 , 高楼层,共24层, 板楼
纯毛坯3房 勤新苑 飞机户型 楼层好采光佳 有证可贷款,勤新苑 ,钱桥, 128万,"10,010元/平",3室1厅 , 127.88平米 , 南 , 毛坯 , 中楼层,共6层, 暂无数据
此房满5年，无贷款，户型方正，楼梯房，房间大。,天一花园 ,西漳, 160万,"10,617元/平",3室2厅 , 150.71平米 , 南 北 , 简装 , 低楼层,共6层, 板楼
明发 精装一房 旁边奥特莱 看房方便,明发商业广场 ,西漳, 61万,"11,731元/平",1室1厅 , 52平米 , 北 , 简装 , 中楼层,共17层, 塔楼
有车位生活方便，交通便利，环境优美,金科集美壹品 ,钱桥, 148万,"14,997元/平",3室2厅 , 98.69平米 , 南 , 精装 , 中楼层,共29层, 板楼
育才路 3室1厅 南,育才路 ,钱桥, 79万,"9,055元/平",3室1厅 , 87.25平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
小区管理好，人车分流，绿化高，交通便利,紫苑 ,西漳, 330万,"12,848元/平",5室2厅 , 256.86平米 , 南 , 毛坯 , 高楼层,共17层, 暂无数据
玖著洋房 全天采光业主自住诚心出售,万科天一玖著 ,西漳, 285万,"22,094元/平",4室2厅 , 129平米 , 南 , 精装 , 低楼层,共8层, 板楼
中间位置 精装大三房  拎包入住 满五税少 天一新城,明发·国际新城（西区） ,西漳, 181万,"12,416元/平",3室2厅 , 145.79平米 , 南 北 , 精装 , 低楼层,共11层, 板楼
天一城复试  2层 看房提前预约 诚心,天一城A区 ,西漳, 370万,"14,679元/平",4室2厅 , 252.07平米 , 南 北 , 精装 , 高楼层,共11层, 塔楼
阳光100东区洋房，飞机户型 采光视线好,阳光100国际新城北区 ,西漳, 159万,"12,440元/平",3室1厅 , 127.82平米 , 南 北 , 精装 , 高楼层,共10层, 板楼
公园悦府次新小区，中间楼层，户型方正，业主诚心卖,无锡公园悦府 ,堰桥, 150万,"15,665元/平",3室2厅 , 95.76平米 , 南 , 精装 , 中楼层,共33层, 板塔结合
洛社街上 六龙社区 新苑一村 装修好三房出售随时看房,新苑一村 ,洛社, 70万,"6,205元/平",3室2厅 , 112.83平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
万科天一新著 4室2厅 南 北,万科天一新著 ,西漳, 220万,"17,622元/平",4室2厅 , 124.85平米 , 南 北 , 精装 , 低楼层,共34层, 板楼
交通便利  配套齐全  成熟小区,太平洋城中城 ,西漳, 192万,"21,841元/平",3室1厅 , 87.91平米 , 南 , 精装 , 高楼层,共18层, 暂无数据
金苏公寓 两室两厅一卫  楼层好  采光佳 无遮挡,金苏公寓 ,钱桥, 90万,"9,376元/平",2室2厅 , 95.99平米 , 南 , 简装 , 高楼层,共33层, 板楼
寺头家园三期 商品房 配套成熟,寺头家园三期 ,西漳, 150万,"11,838元/平",3室2厅 , 126.72平米 , 南 , 简装 , 中楼层,共33层, 暂无数据
小高层未入住，东边套好楼层，业主诚心出售,万科天一新著 ,西漳, 265万,"20,721元/平",4室2厅 , 127.89平米 , 南 , 精装 , 中楼层,共18层, 板楼
户型方正，得房率高，楼层佳，视野宽阔，交通便利。,天一花园 ,西漳, 142万,"10,106元/平",5室3厅 , 140.52平米 , 南 , 精装 , 高楼层,共6层, 板楼
此房采光好，户型好，交通便捷，精装修，朝向好,港龙财智国际 ,钱桥, 32万,"6,773元/平",2室1厅 , 47.25平米 , 南 , 精装 , 中楼层,共21层, 塔楼
万科天一新著 精装修 四房两厅两卫 诚心出售,万科天一新著 ,西漳, 239万,"19,137元/平",4室2厅 , 124.89平米 , 南 , 精装 , 中楼层,共34层, 板楼
楼层好，视野宽阔，采光好，格局正，商.业配套齐全。,春满园 ,钱桥, 120万,"12,101元/平",2室2厅 , 99.17平米 , 南 , 精装 , 低楼层,共6层, 板楼
一楼房子出行方便不要等电梯随时看房子,阳光100米娅公馆 ,西漳, 113万,"11,300元/平",3室2厅 , 100平米 , 南 , 精装 , 低楼层,共18层, 板楼
惠山新城 品质小区 交通便利 房东诚心出售 看房方便,嘉利华府庄园二区 ,堰桥, 525万,"22,183元/平",6室3厅 , 236.67平米 , 南 北 , 毛坯 ,,, 板楼
广汇金色华府 全新3房毛坯 次顶楼 人车分流 看房随时,广汇金色华府 ,西漳, 178万,"16,412元/平",3室2厅 , 108.46平米 , 南 , 毛坯 , 高楼层,共31层, 板塔结合
两梯四户，简单装修，中间楼层，三开间朝南,太平洋城中城 ,西漳, 166万,"17,491元/平",3室2厅 , 94.91平米 , 南 , 简装 , 高楼层,共18层, 板塔结合
龙泽半岛逸湾 房东诚心出售 看中可谈,龙泽半岛逸湾 ,玉祁, 260万,"11,791元/平",3室2厅 , 220.51平米 , 南 , 毛坯 , 高楼层,共18层, 板楼
地铁口 经典两房 楼层好 采光好 带10平电动车库,春满园 ,钱桥, 65万,"8,839元/平",2室1厅 , 73.54平米 , 南 北 , 简装 , 中楼层,共6层, 暂无数据
前面洋房 采光无遮挡 房东外地发展 诚信出售 价格可谈,时代城（锡溪名邸） ,钱桥, 138万,"14,311元/平",3室2厅 , 96.43平米 , 东南 , 精装 ,,, 板楼
房东着急出售，装修清爽。机不可失。,明发·国际新城（西区） ,西漳, 178万,"15,641元/平",3室2厅 , 113.81平米 , 南 , 精装 , 中楼层,共11层, 板楼
太平洋三期，这个价格带车位，看房方便，房东诚心出售,太平洋城中城 ,西漳, 182万,"14,310元/平",3室2厅 , 127.19平米 , 南 , 毛坯 , 高楼层,共22层, 板楼
阿尔勒洋房底复带院子全屋精装品牌家具家电带两个车位,阳光100阿尔勒 ,西漳, 480万,"18,025元/平",4室3厅 , 266.31平米 , 南 , 精装 , 低楼层,共7层, 板楼
小区前排，采光好，无遮挡，3开间朝南户型,阳光100阿尔勒 ,西漳, 120万,"13,205元/平",3室2厅 , 90.88平米 , 南 , 精装 , 低楼层,共18层, 板楼
晴山蓝城，顶带阁，实用面积大，通透格局，采光充足.,晴山蓝城 ,钱桥, 172万,"9,166元/平",4室2厅 , 187.67平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
太平洋城中城毛坯三房可根据自己喜好装修地铁口,太平洋城中城 ,西漳, 158万,"16,271元/平",3室2厅 , 97.11平米 , 东南 , 毛坯 , 高楼层,共24层, 板楼
寺头三期刚需小户型楼层好采光佳 地铁畔 天一學府旁,寺头家园三期 ,西漳, 113万,"13,267元/平",2室1厅 , 85.18平米 , 南 , 毛坯 , 中楼层,共30层, 塔楼
此房通透户型，小高层中上楼层，采光充足，装修保养好,沁春园 ,西漳, 168万,"15,013元/平",3室2厅 , 111.91平米 , 南 , 精装 , 高楼层,共18层, 板楼
太平洋毛坯小三房 楼层好 小区中间位置 采光好,太平洋城中城 ,西漳, 158万,"16,485元/平",3室2厅 , 95.85平米 , 南 , 毛坯 , 中楼层,共34层, 板塔结合
洛社哥伦布旁 精装大三房 业主保养好 拎包即可入住,新兴二村 ,洛社, 90万,"7,686元/平",4室1厅 , 117.11平米 , 南 , 精装 , 高楼层,共5层, 板楼
百乐和园旁 维景苑 精装修  拎包入住  房东诚心出售,维景苑 ,钱桥, 138万,"15,506元/平",3室2厅 , 89平米 , 南 北 , 精装 , 低楼层,共17层, 板塔结合
太平洋四室两卫，诚心出售，看房随时，纯毛坯,太平洋城中城 ,西漳, 225万,"15,791元/平",4室2厅 , 142.49平米 , 南 北 , 毛坯 , 中楼层,共34层, 板楼
户型方正  看房提前预约 基本方便的,阳光100国际新城北区 ,西漳, 110万,"12,239元/平",2室2厅 , 89.88平米 , 南 , 精装 , 高楼层,共33层, 塔楼
太平洋城中城 毛坯大四房 楼层好 位置好 采光无遮挡,太平洋城中城 ,西漳, 237万,"16,629元/平",4室2厅 , 142.53平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
吃喝玩乐就在楼下，楼下就是广场，次顶楼，房东急售,西城荟 ,钱桥, 42万,"8,070元/平",2室1厅 , 52.05平米 , 南 , 精装 , 高楼层,共8层, 板楼
万科新著！开发商装修从未住过人！位置安静！采光好！,万科天一新著 ,西漳, 190万,"20,341元/平",3室2厅 , 93.41平米 , 南 , 精装 , 高楼层,共34层, 板楼
西漳地铁畔 天一學府边 寺头三期精装大三房 交通便捷,寺头家园三期 ,西漳, 215万,"15,812元/平",3室2厅 , 135.98平米 , 南 , 精装 , 高楼层,共33层, 板楼
精装修 没住过几次 诚心卖 看房方便,寺头家园二期 ,西漳, 118万,"13,978元/平",2室1厅 , 84.42平米 , 南 , 精装 , 低楼层,共26层, 板楼
小区中间位置，婚装20万，诚心出售,时代城（锡溪名邸） ,钱桥, 143万,"12,828元/平",3室2厅 , 111.48平米 , 南 , 精装 , 低楼层,共34层, 板塔结合
金科集美小区，通透格局，拎包入住，采光充足,金科集美壹品 ,钱桥, 155万,"15,706元/平",3室2厅 , 98.69平米 , 南 , 精装 , 中楼层,共29层, 板楼
太平洋一期 小高层 毛坯大四房 飞机户型,太平洋城中城 ,西漳, 256万,"19,681元/平",4室2厅 , 130.08平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
电梯中间层，保养新，户型方正，采光刺眼，诚心卖,水岸花城 ,钱桥, 122万,"13,847元/平",2室2厅 , 88.11平米 , 南 , 精装 , 中楼层,共8层, 板楼
橡树湾高楼层景观房，户型方正，采光好，视野开阔！,华润橡树湾（二期三期） ,堰桥, 165万,"14,036元/平",3室2厅 , 117.56平米 , 南 , 毛坯 , 高楼层,共33层, 板塔结合
动静分离，无浪费空间高使用率，楼层好，采光充分适合,时代城（锡溪名邸） ,钱桥, 167万,"13,156元/平",4室2厅 , 126.94平米 , 南 , 精装 , 高楼层,共32层, 塔楼
次新房好楼层精装两房方正户型业主诚心出售,阳光100阿尔勒 ,西漳, 80万,"10,886元/平",2室2厅 , 73.49平米 , 南 , 精装 , 高楼层,共34层, 板楼
明发·国际新城（西区） 3室2厅 南,明发·国际新城（西区） ,西漳, 120万,"13,910元/平",3室2厅 , 86.27平米 , 南 , 精装 , 高楼层,共18层, 板塔结合
时代城大三房，楼栋位置好，楼层也不错，值得看一下,时代城（锡溪名邸） ,钱桥, 192万,"16,897元/平",3室2厅 , 113.63平米 , 南 , 精装 , 高楼层,共29层, 板楼
太平洋城中城 房东诚心出售 采光好 价格好谈,太平洋城中城 ,西漳, 220万,"16,913元/平",3室2厅 , 130.08平米 , 南 , 简装 , 中楼层,共18层, 板楼
方正小两房 好楼层总价低 房东诚意卖！,勤新苑 ,钱桥, 68万,"10,067元/平",2室1厅 , 67.55平米 , 南 北 , 毛坯 , 中楼层,共6层, 暂无数据
必看好看，品质小区 喜鹊下叠，诚心卖，看中可谈,香缇半岛 ,钱桥, 420万,"14,483元/平",5室2厅 , 290平米 , 南 , 毛坯 , 低楼层,共5层, 板楼
天一站精装两房 看房方便有钥匙 税费低,太平洋城中城天一公馆 ,西漳, 74万,"11,278元/平",2室1厅 , 65.62平米 , 西 , 精装 , 高楼层,共21层, 塔楼
前面无遮挡 视野开阔 采光刺眼 中上楼层 未入住过,时代城（锡溪名邸） ,钱桥, 159万,"13,966元/平",3室2厅 , 113.85平米 , 东南 , 精装 , 高楼层,共34层, 板塔结合
万科新著旁、大三房、好楼层 小区中间位置,寺头家园三期 ,西漳, 185万,"13,605元/平",3室2厅 , 135.98平米 , 南 , 毛坯 , 中楼层,共33层, 板楼
房子楼层好  采光充足， 配套设施齐全 交通便利,天一花园 ,西漳, 170万,"11,344元/平",3室2厅 , 149.87平米 , 南 , 简装 , 高楼层,共6层, 板楼
次新小区，好位置好楼层，采光无遮挡看房方便,阳光100阿尔勒 ,西漳, 118万,"12,697元/平",3室2厅 , 92.94平米 , 南 , 毛坯 , 中楼层,共26层, 板楼
房子为飞机户型，楼层高，采光好视野开阔,阳光100国际新城北区 ,西漳, 139.9万,"10,929元/平",3室2厅 , 128.01平米 , 南 , 简装 , 高楼层,共10层, 板楼
生活方便，交通便利，环境优美，精装修，采光好,龙栖湾 ,钱桥, 125万,"11,585元/平",4室2厅 , 107.9平米 , 南 , 精装 , 低楼层,共22层, 塔楼
满5唯一  小区环境好，家具、家电齐全，旁边配套齐,隆舜园 ,钱桥, 134万,"10,535元/平",3室2厅 , 127.2平米 , 南 北 , 精装 , 高楼层,共6层, 暂无数据
育才路 精装四房 户型方正 交通方便,育才路 ,钱桥, 130万,"8,851元/平",4室2厅 , 146.88平米 , 南 , 精装 , 中楼层,共6层, 板楼
