标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
此房精装修  中间楼层 无增值税 诚心卖 价格可谈,中城誉品 ,河埒口, 205万,"23,664元/平",3室2厅 , 86.63平米 , 南 , 简装 , 中楼层,共32层, 塔楼
大露台，三房，南北阳台，通风采光好，私密性强。,玉兰花园西三区 ,海岸城/市民中心, 530万,"38,406元/平",4室2厅 , 138平米 , 南 , 毛坯 , 低楼层,共17层, 板楼
溪岸观邸一楼满二年采光充足自住精装修地暖大金空调,中建溪岸观邸 ,河埒口, 270万,"20,578元/平",3室2厅 , 131.21平米 , 南 北 , 精装 , 低楼层,共24层, 板楼
融创熙园五期 3室1厅 南,融创熙园五期 ,长广溪/大学城, 360万,"25,543元/平",3室1厅 , 140.94平米 , 南 , 毛坯 , 低楼层,共16层, 板楼
新上两房，房东诚心出售， 采光好 无遮挡 随时看房,溪南新村（稻香路） ,新体育中心, 65万,"9,939元/平",2室1厅 , 65.4平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
自住精装  拎包入住 4号线已开通 环境优美 诚意出售,奥林花园C区 ,新体育中心, 420万,"20,584元/平",6室2厅 , 204.05平米 , 南 , 精装 , 高楼层,共7层, 板楼
新体旁精装两房，楼层好，视野佳，单价低业主诚意出售,蓝庭公寓 ,新体育中心, 170万,"18,582元/平",2室1厅 , 91.49平米 , 南 北 , 简装 , 中楼层,共31层, 板楼
融创荣域毛坯三居，楼层好，全天采光 ，户型方正！,融创•荣域 ,融创文化旅游城, 180万,"16,669元/平",3室2厅 , 107.99平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
视野开阔，采光充足看太湖，房东诚心出售，价格可谈,中海珑玺 ,塘铁桥, 280万,"25,634元/平",3室2厅 , 109.23平米 , 南 , 毛坯 , 高楼层,共34层, 板楼
观山名筑大三房 精装保养好 拎包入住,观山名筑 ,塘铁桥, 260万,"21,272元/平",3室2厅 , 122.23平米 , 南 , 精装 , 低楼层,共27层, 板楼
苏宁悦城悦园A区 3室2厅 南,苏宁悦城悦园A区 ,塘铁桥, 330万,"26,941元/平",3室2厅 , 122.49平米 , 南 , 精装 , 高楼层,共33层, 板楼
视野开阔，采光充足看太湖，房东诚心出售，价格可谈,中海珑玺 ,塘铁桥, 280万,"25,634元/平",3室2厅 , 109.23平米 , 南 , 毛坯 , 高楼层,共34层, 板楼
自住精装  拎包入住 4号线已开通 环境优美 诚意出售,奥林花园C区 ,新体育中心, 420万,"20,584元/平",6室2厅 , 204.05平米 , 南 , 精装 , 高楼层,共7层, 板楼
新上两房，房东诚心出售， 采光好 无遮挡 随时看房,溪南新村（稻香路） ,新体育中心, 65万,"9,939元/平",2室1厅 , 65.4平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
万科城市花园精装修洋房 挑空客厅拎包入住 看房方便,魅力万科城二区 ,万象城/东绛, 300万,"22,723元/平",3室1厅 , 132.03平米 , 南 , 精装 , 高楼层,共6层, 板楼
新体旁精装两房，楼层好，视野佳，单价低业主诚意出售,蓝庭公寓 ,新体育中心, 170万,"18,582元/平",2室1厅 , 91.49平米 , 南 北 , 简装 , 中楼层,共31层, 板楼
户型方正，两房朝南，11层的小高层 一梯两户,周新苑四期 ,万象城/东绛, 103万,"11,012元/平",2室2厅 , 93.54平米 , 南 , 简装 , 低楼层,共11层, 板楼
次新小区，中上楼层，采光充足。,溪湾雅苑一区 ,融创文化旅游城, 220万,"16,801元/平",4室1厅 , 130.95平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
房子满五年，三开间朝南户型，楼层好，配套设施齐全,太湖国际二街区-拾壹峰 ,万象城/东绛, 396万,"27,693元/平",3室2厅 , 143平米 , 南 北 , 精装 , 低楼层,共32层, 板楼
万科品质，满五年，通透格局，小区环境好，配套齐全,魅力万科城一区 ,万象城/东绛, 178万,"20,098元/平",2室1厅 , 88.57平米 , 南 , 简装 , 高楼层,共6层, 板楼
此房精装修，三开间朝南，通透户型，保养好,魅力万科城一区 ,万象城/东绛, 331万,"25,472元/平",3室2厅 , 129.95平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
地铁口，精装公寓房，全新未入住，产权清晰。,银城蔚来 ,塘铁桥, 55万,"16,667元/平",2室1厅 , 33平米 , 北 , 精装 , 中楼层,共21层, 板楼
新出奥林花园B区 三阳台三房全明通透户型 诚售随时看,奥林花园B区 ,新体育中心, 250万,"19,471元/平",3室2厅 , 128.4平米 , 南 北 , 简装 , 中楼层,共18层, 板楼
房东重新装修 楼层采光很好 视野景观 诚心出售可谈,银城蔚来 ,塘铁桥, 75万,"18,174元/平",1室1厅 , 41.27平米 , 南 , 精装 , 低楼层,共21层, 板楼
朗诗新郡 精装房 中高楼层 采光无遮挡,朗诗新郡 ,塘铁桥, 380万,"27,645元/平",4室2厅 , 137.46平米 , 南 , 精装 , 高楼层,共45层, 板楼
山水湖滨二期，辅仁旁边，精装两室，保养好,山水湖滨花园二期 ,湖滨商业街, 238万,"26,911元/平",2室2厅 , 88.44平米 , 南 , 精装 , 高楼层,共18层, 板楼
绿珺三期南面临河视野开阔精装四居三恒拎包入住,朗诗太湖绿珺花园 ,塘铁桥, 468万,"29,638元/平",4室2厅 , 157.91平米 , 南 , 精装 , 中楼层,共32层, 板楼
南北通透大四居保养好 无居住痕迹 楼间距大 视野开阔,朗诗太湖绿珺花园 ,塘铁桥, 500万,"32,284元/平",4室2厅 , 154.88平米 , 南 北 , 精装 , 低楼层,共30层, 板楼
三开间朝南，满二，三恒科技住宅，拎包入住,朗诗太湖绿珺花园 ,塘铁桥, 289万,"27,696元/平",3室2厅 , 104.35平米 , 南 , 精装 , 中楼层,共29层, 板楼
中城誉品通透三室二厅二卫  简装  有钥匙  带车位,中城誉品 ,河埒口, 265万,"22,895元/平",3室2厅 , 115.75平米 , 南 , 简装 , 低楼层,共34层, 塔楼
长广溪保利香槟146户型好位置，满五年，纯毛坯,保利香槟国际 ,长广溪/大学城, 395万,"27,037元/平",3室2厅 , 146.1平米 , 南 北 , 毛坯 , 中楼层,共11层, 板楼
融创熙园三期，精装大三房，全天采光诚心出售,融创熙园三期 ,长广溪/大学城, 350万,"25,886元/平",3室2厅 , 135.21平米 , 南 , 精装 , 低楼层,共27层, 板楼
熙园一期精装两房，装修保养好，采光好，领包入住。,融创熙园一期 ,长广溪/大学城, 235万,"27,383元/平",2室2厅 , 85.82平米 , 南 , 精装 , 低楼层,共18层, 板楼
本房户型好楼层好，阳台宽6.3米，毛坯未入住次新房,银城东樾府 ,塘铁桥, 410万,"28,083元/平",4室2厅 , 146平米 , 南 北 , 毛坯 , 中楼层,共33层, 板楼
三期三恒系统房，房龄新采光好，精装修拎包入住诚售！,朗诗太湖绿珺花园 ,塘铁桥, 385万,"29,196元/平",3室2厅 , 131.87平米 , 南 北 , 精装 , 低楼层,共26层, 板楼
此房双开间朝南，采光好，楼层好，业主诚心出售,保利香槟国际 ,长广溪/大学城, 205万,"23,531元/平",2室2厅 , 87.12平米 , 南 , 毛坯 , 低楼层,共11层, 板楼
雅居乐三房 自住装修 精装三大件 可拎包入住,雅居乐中央府 ,塘铁桥, 380万,"28,995元/平",3室2厅 , 131.06平米 , 南 , 精装 , 中楼层,共32层, 板楼
融创兰园 精装边套 太湖湖景房 全屋精装+地暖 育英,融创•兰园 ,融创文化旅游城, 188万,"18,443元/平",3室2厅 , 101.94平米 , 南 , 精装 , 低楼层,共34层, 板楼
苏宁A区三房 户型方正 南北通透 三开间朝南 业主诚售,苏宁悦城悦园A区 ,塘铁桥, 240万,"25,843元/平",3室2厅 , 92.87平米 , 南 北 , 毛坯 , 中楼层,共33层, 板楼
此房满五年，大平层湖景房，2016年的小区,太湖国际一街区-凯旋门 ,万象城/东绛, 586万,"22,341元/平",4室1厅 , 262.3平米 , 南 , 精装 , 低楼层,共30层, 板楼
尚锦城C区前排位置 诚心出售 随时看房,尚锦城C区 ,塘铁桥, 165万,"18,416元/平",2室1厅 , 89.6平米 , 南 北 , 毛坯 , 高楼层,共32层, 板楼
清水毛坯 全天采光 大四房 看房有钥匙,雅居乐中央府 ,塘铁桥, 758万,"28,365元/平",4室1厅 , 267.24平米 , 南 , 毛坯 , 中楼层,共30层, 板楼
溪湾雅苑一区 毛坯三居 有钥匙 满五唯一 业主诚售,溪湾雅苑一区 ,融创文化旅游城, 125万,"12,136元/平",3室2厅 , 103平米 , 南 , 毛坯 , 低楼层,共18层, 板楼
融创栖溪里 3室2厅 南 北,融创栖溪里 ,融创文化旅游城, 190万,"18,141元/平",3室2厅 , 104.74平米 , 南 北 , 精装 , 中楼层,共45层, 板楼
雅居乐大平层，精装修未入住，带车位，看房方便,雅居乐中央府 ,塘铁桥, 1030万,"31,296元/平",4室1厅 , 329.12平米 , 南 北 , 精装 , 高楼层,共30层, 板楼
此房楼层好 采光好 户型方正 全明格局 业主诚心出售,朗诗太湖绿珺花园 ,塘铁桥, 445万,"33,414元/平",3室2厅 , 133.18平米 , 南 , 精装 , 高楼层,共31层, 板楼
中海珑玺二期经开区好房，太湖新城市政府旁！,中海珑玺 ,塘铁桥, 210万,"19,226元/平",3室2厅 , 109.23平米 , 南 , 毛坯 , 低楼层,共34层, 板楼
小区经典小三房 精装修   业主诚心出售,朗诗太湖绿珺花园 ,塘铁桥, 272万,"30,735元/平",3室1厅 , 88.5平米 , 南 北 , 精装 , 低楼层,共11层, 板楼
此房精装修次新大四房，全明户型，采光无遮挡,中建溪岸观邸 ,河埒口, 480万,"25,797元/平",4室2厅 , 186.07平米 , 南 , 精装 , 高楼层,共33层, 板楼
商品房，房龄新，次新房，诚心出售，看中可谈。,住友家园二期 ,河埒口, 158万,"17,781元/平",2室2厅 , 88.86平米 , 南 , 毛坯 , 中楼层,共32层, 暂无数据
不靠马路，楼层好，房东诚心出售，看房方便,震泽二村 ,湖滨商业街, 49.6万,"10,989元/平",1室1厅 , 45.14平米 , 南 , 简装 , 高楼层,共6层, 板楼
双车位 满五年 地暖新风空调 拎包入住家具全留,中建溪岸观邸 ,河埒口, 370万,"26,350元/平",4室2厅 , 140.42平米 , 南 北 , 精装 , 低楼层,共33层, 板楼
雪溪苑南北通大三房，采光视野好，光线透亮！,雪溪苑B区 ,融创文化旅游城, 119万,"9,603元/平",3室1厅 , 123.92平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
三恒系统 精装两房 满5年 看房随时,朗诗太湖绿珺花园 ,塘铁桥, 235万,"30,913元/平",2室2厅 , 76.02平米 , 南 , 精装 , 高楼层,共29层, 板楼
熙园一期小三房，难得的好楼层，业主诚心出售不靠路！,融创熙园一期 ,长广溪/大学城, 252万,"29,174元/平",3室2厅 , 86.38平米 , 南 , 精装 , 中楼层,共18层, 板楼
三开间朝南，视野开阔，采光充足，配套设施全,苏宁悦城悦园A区 ,塘铁桥, 320万,"26,295元/平",3室1厅 , 121.7平米 , 南 , 毛坯 , 中楼层,共33层, 板楼
毛坯房 宽敞明亮，远离高架，小区中间位置，较为安静,融创栖溪里 ,融创文化旅游城, 138万,"14,013元/平",3室2厅 , 98.48平米 , 南 , 毛坯 , 高楼层,共34层, 板楼
精致三房，别墅的装修标准，。。。。,尚锦城B区 ,塘铁桥, 320万,"23,547元/平",3室2厅 , 135.9平米 , 南 , 精装 , 高楼层,共27层, 板楼
朗诗三恒系统三居室 诚意出售 楼层位置好,朗诗太湖绿珺花园 ,塘铁桥, 395万,"29,053元/平",3室2厅 , 135.96平米 , 南 北 , 精装 , 高楼层,共29层, 板楼
经开区 D铁口 精装60万 四开间朝南 拎包入住,尚锦城B区 ,塘铁桥, 470万,"29,573元/平",4室2厅 , 158.93平米 , 南 , 精装 , 中楼层,共6层, 板楼
三恒科技房  保养新  诚心出售   价格可谈,朗诗太湖绿珺花园 ,塘铁桥, 290万,"29,680元/平",3室1厅 , 97.71平米 , 南 , 精装 , 高楼层,共29层, 板楼
鑫龙佳苑精装2房，商品房，育红，靠地铁，随时看房,鑫龙佳苑 ,荣巷, 150万,"16,477元/平",2室2厅 , 91.04平米 , 南 , 精装 , 低楼层,共11层, 板楼
朗诗三期三恒系统房，中上好楼层，业主诚售看房方便！,朗诗太湖绿珺花园 ,塘铁桥, 300万,"30,650元/平",3室2厅 , 97.88平米 , 南 , 精装 , 中楼层,共26层, 板楼
精装修大三房，看房方便，装修出租,梁南苑A区 ,塘铁桥, 192万,"15,015元/平",3室2厅 , 127.88平米 , 南 , 精装 , 低楼层,共30层, 板楼
尚锦城B区精装2房 中间楼层 诚心出售 看房方便,尚锦城B区 ,塘铁桥, 218万,"21,705元/平",2室1厅 , 100.44平米 , 南 , 精装 , 低楼层,共33层, 板楼
户型方正，近万达靠地铁 小区中间位置噪音小 诚心出售,万达广场C区 ,河埒口, 218万,"22,512元/平",2室1厅 , 96.84平米 , 南 , 简装 , 中楼层,共33层, 板楼
苏宁悦园A区前排 视野开阔，通透大三房，随时看房。,苏宁悦城悦园A区 ,塘铁桥, 365万,"29,799元/平",3室2厅 , 122.49平米 , 南 , 毛坯 , 高楼层,共33层, 板楼
三恒系统 全新精装修 好楼层 采光佳 诚意出售,朗诗太湖绿珺花园 ,塘铁桥, 258万,"28,821元/平",3室2厅 , 89.52平米 , 南 , 精装 , 高楼层,共32层, 板楼
中锐星公园 步行到锡师 邻山姆店 出门公园地铁 配套牛,中锐星公元 ,塘铁桥, 360万,"32,689元/平",3室2厅 , 110.13平米 , 南 , 精装 , 高楼层,共32层, 板楼
位置安静的纯毛坯大三房  视野好  采光好,保利香槟国际 ,长广溪/大学城, 378万,"26,300元/平",4室2厅 , 143.73平米 , 南 , 毛坯 , 低楼层,共11层, 板楼
天空树 雪浪站 全新精装三房 随时看房  价可谈,绿地天空树 ,融创文化旅游城, 215万,"19,962元/平",3室2厅 , 107.71平米 , 南 , 精装 , 高楼层,共33层, 板楼
苏宁悦城 小区前排 精装三房 采光刺眼 户型正气,苏宁悦城悦园A区 ,塘铁桥, 300万,"32,259元/平",3室2厅 , 93平米 , 南 , 精装 , 低楼层,共33层, 板楼
三恒系统大三房，房子新保养好，满五唯一，诚心出售,朗诗太湖绿珺花园 ,塘铁桥, 405万,"31,543元/平",3室2厅 , 128.4平米 , 南 北 , 精装 , 低楼层,共29层, 板楼
天空树精装三房，业主自住保养好 全天采光 拎包入住,绿地天空树 ,融创文化旅游城, 205万,"19,019元/平",3室2厅 , 107.79平米 , 南 北 , 精装 , 低楼层,共31层, 板楼
雅居乐 边套三房 通透户型 采光无遮挡,雅居乐中央府 ,塘铁桥, 338万,"29,123元/平",3室1厅 , 116.06平米 , 南 , 精装 , 高楼层,共32层, 板楼
瑞雪家园，小两房，价格好谈，大胆约看，提前联系,瑞雪家园 ,扬名, 85万,"13,083元/平",2室1厅 , 64.97平米 , 南 , 毛坯 , 中楼层,共24层, 平房
此房满2年，户型方正，小区新，看房方便,融创•荣域 ,融创文化旅游城, 123万,"13,306元/平",3室2厅 , 92.44平米 , 南 北 , 毛坯 , 高楼层,共33层, 板楼
融创熙园~近1号线~采光全天~尚贤融创+格致可用，好房,融创熙园一期 ,长广溪/大学城, 300万,"24,786元/平",4室2厅 , 121.04平米 , 南 , 精装 , 低楼层,共18层, 板楼
融创熙园 精装大四房 118+16户型正气 尙贤格致 诚售,融创熙园一期 ,长广溪/大学城, 310万,"26,263元/平",4室2厅 , 118.04平米 , 南 , 精装 , 低楼层,共18层, 板楼
太湖锦绣园双拼联排别墅 纯别墅小区 诚心出售,太湖锦绣园 ,梅园, 1800万,"41,211元/平",4室2厅 , 436.78平米 , 东南 , 毛坯 ,,, 板楼
清水毛坯三房，楼层好，采光充足，诚意出售。,融创•荣域 ,融创文化旅游城, 168万,"12,432元/平",3室2厅 , 135.14平米 , 南 , 毛坯 , 低楼层,共33层, 板楼
苏宁悦城C区 精装4房 通透户型 近山姆 近地铁 诚售,苏宁悦城悦园C区 ,塘铁桥, 400万,"27,749元/平",3室2厅 , 144.15平米 , 南 北 , 精装 , 中楼层,共30层, 板楼
三恒科技住宅，出门外国语，中高层全天采光，户型方正,朗诗太湖绿珺花园 ,塘铁桥, 378万,"29,986元/平",3室2厅 , 126.06平米 , 南 , 精装 , 高楼层,共31层, 板楼
保利香槟国际  房东细心精装修 楼层好 采光足,保利香槟国际 ,长广溪/大学城, 600万,"30,625元/平",4室2厅 , 195.92平米 , 南 , 精装 , 高楼层,共12层, 板楼
熙园总高18小高层 满五年唯一，精装好楼层拎包入住,融创熙园一期 ,长广溪/大学城, 199万,"23,210元/平",2室2厅 , 85.74平米 , 南 , 精装 , 中楼层,共18层, 板楼
富力精装3房，看房方便，诚意出售,富力十号C区 ,万象城/东绛, 240万,"25,349元/平",3室2厅 , 94.68平米 , 南 , 精装 , 低楼层,共21层, 板楼
近地铁 户型正气 看房随时 业主诚意出售,红星大都汇 ,长广溪/大学城, 61万,"15,412元/平",2室1厅 , 39.58平米 , 南 , 精装 , 中楼层,共13层, 塔楼
房龄新设施好，配套成熟，出行便利,融创熙园五期 ,长广溪/大学城, 200万,"22,394元/平",2室1厅 , 89.31平米 , 南 , 精装 , 高楼层,共28层, 板楼
总高18小高层 满五年唯一，精装好楼层大面积改善户型,融创熙园一期 ,长广溪/大学城, 330万,"27,729元/平",4室2厅 , 119.01平米 , 南 北 , 精装 , 高楼层,共17层, 板楼
经开区！江大地铁口，熙园精装大两房，朝南双阳台！,融创熙园一期 ,长广溪/大学城, 210万,"24,473元/平",2室2厅 , 85.81平米 , 南 , 精装 , 高楼层,共18层, 板楼
梁南苑B2区毛坯电梯房诚心出售,梁南苑B区 ,塘铁桥, 78万,"11,956元/平",1室1厅 , 65.24平米 , 南 , 毛坯 , 低楼层,共30层, 板塔结合
景观小区 宽敞双阳台 精装修拎包入住 诚心出售,山水湖滨花园二期 ,湖滨商业街, 222万,"25,410元/平",2室2厅 , 87.37平米 , 南 , 精装 , 低楼层,共18层, 板楼
朗诗品质物业 满五唯一 一梯两户精装两房 拎包入住,朗诗太湖绿珺花园 ,塘铁桥, 210万,"26,306元/平",2室2厅 , 79.83平米 , 南 北 , 精装 , 低楼层,共11层, 板楼
