标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
国际一花园四期，三房两卫，纯毛坯，中间楼层，采光好,国际一花园 ,坊前, 205万,"15,385元/平",3室2厅 , 133.25平米 , 南 , 毛坯 , 中楼层,共34层, 板塔结合
香楠佳苑 5室2厅 南 北,香楠佳苑 ,硕放, 78万,"9,468元/平",5室2厅 , 82.39平米 , 南 北 , 毛坯 , 高楼层,共6层, 平房
上下三层带地下室，采光天井 实用面积大 家具家电全留,金科米兰花园二期 ,江溪, 333万,"17,191元/平",4室2厅 , 193.71平米 , 南 , 精装 , 低楼层,共34层, 板楼
万达旁 新丰苑二区  毛坯两房 双南户型 价格可谈,新丰苑二期 ,坊前, 83万,"12,385元/平",2室2厅 , 67.02平米 , 南 , 毛坯 , 中楼层,共6层, 板楼
金科米兰花园二期119平米 三房 自住精装,金科米兰花园二期 ,江溪, 225万,"18,785元/平",3室2厅 , 119.78平米 , 南 北 , 精装 , 高楼层,共34层, 板楼
锡梅花园精装修，商品房满五年，楼层好，诚心出售。,锡梅花园 ,梅村, 165万,"14,210元/平",2室2厅 , 116.12平米 , 南 , 精装 , 中楼层,共18层, 板楼
近地铁 金科中心 精装三房 诚心出售 拎包入住,金科中心 ,塘南, 159.9万,"17,474元/平",3室1厅 , 91.51平米 , 南 北 , 精装 , 低楼层,共34层, 板楼
此房四年 阳台是哪个可以看到太湖  无遮挡   一线湖景,阿卡迪亚（天骄铭邸） ,新安, 130.8万,"17,001元/平",2室1厅 , 76.94平米 , 南 , 毛坯 , 高楼层,共16层, 板楼
奕翔国际  大3房 东边套 户型正 保利旁,奕翔公寓 ,江溪, 168万,"12,800元/平",3室1厅 , 131.25平米 , 南 , 简装 , 中楼层,共43层, 板塔结合
太湖花园二期顶楼复式，价格可谈，随时可以看房,太湖花园二期 ,江溪, 160万,"10,000元/平",4室2厅 , 160平米 , 南 , 简装 , 高楼层,共6层, 板楼
奕翔国际 婚装 满5唯一 无个税 DT急售,奕翔公寓 ,江溪, 200万,"15,486元/平",3室2厅 , 129.15平米 , 南 , 精装 , 高楼层,共43层, 平房
精装修 中间楼层 全明户型 户型好 价格还能再商量,叙康里 ,江溪, 98万,"12,371元/平",2室2厅 , 79.22平米 , 南 , 精装 , 中楼层,共7层, 板楼
中海二期前排采光佳 噪音小 索菲亚全屋定制 精装3房,中海寰宇天下东区 ,坊前, 140万,"15,717元/平",3室2厅 , 89.08平米 , 北 南 , 精装 , 低楼层,共34层, 板楼
地铁口 荟聚旁 精装 交通便捷,南方港湾城 ,坊前, 37万,"6,151元/平",1室1厅 , 60.16平米 , 南 , 精装 , 低楼层,共15层, 板楼
太湖花园二期 4室1厅 南,太湖花园二期 ,江溪, 150万,"10,565元/平",4室1厅 , 141.98平米 , 南 , 其他 , 高楼层,共6层, 板楼
正规小洋房 纯毛坯没有住过人的 楼层好 装修设计方便,上品花园 ,梅村, 150万,"16,917元/平",3室2厅 , 88.67平米 , 南 , 毛坯 , 中楼层,共7层, 板楼
万科精装修三房两卫  配套完善 交通便利 诚心出售,万科金域缇香南区 ,江溪, 225万,"17,900元/平",3室2厅 , 125.7平米 , 南 北 , 精装 , 中楼层,共33层, 板楼
四房改善三开间朝南，随时看房，50 绿化,富力城D区 ,江溪, 258万,"17,824元/平",4室2厅 , 144.75平米 , 南 , 精装 , 低楼层,共32层, 暂无数据
金海里正规三房 诚心出售 看中价格可谈,金海里 ,江溪, 105万,"12,152元/平",3室1厅 , 86.41平米 , 南 , 简装 , 中楼层,共7层, 板塔结合
庄桥口 （四房）精装修 业主诚心出售,华宇·观澜华府 ,坊前, 159万,"16,631元/平",2室2厅 , 95.61平米 , 南 , 精装 , 高楼层,共33层, 板楼
洋房底复 带大院子带地下室 诚心卖看房方便,长江国际雅园 ,江溪, 470万,"16,263元/平",7室2厅 , 289.01平米 , 南 , 精装 , 低楼层,共9层, 板塔结合
满五唯一，格局好，房子带大露台配套成熟，户型正气！,太湖花园二期 ,江溪, 155万,"11,508元/平",3室2厅 , 134.7平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
太湖花园大两房 全明户型 通风采光好 4楼 满五年,太湖花园二期 ,江溪, 120万,"12,279元/平",2室2厅 , 97.73平米 , 南 北 , 精装 , 中楼层,共6层, 板楼
梅村城色佳园三房户型，户型方正，诚心出售，随时看房,城色佳园 ,梅村, 130万,"11,449元/平",3室2厅 , 113.55平米 , 南 北 , 简装 , 低楼层,共11层, 板楼
新洲生态园旁，精装两房边套，首付低月供低生活成本低,新洲人家 ,旺庄, 103万,"9,814元/平",2室2厅 , 104.96平米 , 南 , 精装 , 高楼层,共26层, 板塔结合
阿卡湖景2房，装修保养比较好，可以看太湖， 诚心卖,阿卡迪亚（天骄铭邸） ,新安, 170万,"19,233元/平",2室2厅 , 88.39平米 , 南 , 精装 , 中楼层,共15层, 板楼
新丰苑一期 顶带阁 包土出 近公园 房东诚心出售,新丰苑一期 ,坊前, 83万,"12,544元/平",4室1厅 , 66.17平米 , 南 北 , 简装 , 高楼层,共6层, 板塔结合
万科品质 满五唯一 精装大三房 地铁口 拎包入住,万科东郡 ,江溪, 210万,"15,384元/平",3室2厅 , 136.51平米 , 南 , 精装 , 低楼层,共30层, 板楼
绿岛里的洋房，好楼层，精装修，看房方便,长江绿岛二期 ,江溪, 250万,"17,945元/平",3室2厅 , 139.32平米 , 南 , 精装 , 中楼层,共7层, 板楼
满五唯一 大三房 大润发 精装修 有钥匙,奕翔公寓 ,江溪, 188万,"14,324元/平",3室2厅 , 131.25平米 , 南 , 精装 , 高楼层,共43层, 板塔结合
毛坯房，满五不唯一，诚心出售，采光好！,春城家园A区 ,江溪, 67万,"9,852元/平",1室1厅 , 68.01平米 , 南 , 毛坯 , 中楼层,共12层, 板楼
融侨观邸二期 精装修两房 房东自住装修 看房方便,融侨观邸二期 ,江溪, 113万,"14,666元/平",2室1厅 , 77.05平米 , 南 , 精装 , 高楼层,共31层, 塔楼
4.6复式挑高 通燃气 地铁口 精装修有密码,花郡家园·公寓 ,坊前, 64万,"9,390元/平",1室1厅 , 68.16平米 , 南 , 精装 , 中楼层,共21层, 塔楼
包土出包土出，自主装修，保养好，诚心出售,新安花苑二区 ,新安, 85万,"11,527元/平",2室1厅 , 73.74平米 , 南 , 精装 , 低楼层,共6层, 板楼
可作两房 楼层好 简装的 房东诚心出售 随时看房,锡春华庭 ,旺庄, 72万,"13,351元/平",1室1厅 , 53.93平米 , 西南 , 简装 , 高楼层,共15层, 板塔结合
此房为精装修三房房带地暖， 全天采光 位置好,富力城D区 ,江溪, 162万,"18,628元/平",3室1厅 , 86.97平米 , 南 , 精装 , 高楼层,共32层, 板楼
香梅人家精装修两房 中间楼层 视野好 带车位 ！,香梅人家 ,梅村, 126万,"14,124元/平",2室2厅 , 89.21平米 , 南 , 精装 , 中楼层,共30层, 板楼
太湖花园二期 精装三房 交通便利 地铁口,太湖花园二期 ,江溪, 170万,"14,659元/平",3室1厅 , 115.97平米 , 南 , 精装 , 中楼层,共6层, 板楼
云港佳苑（二期）精装修复式顶戴阁，电梯房安逸的很,丽景佳苑二期 ,硕放, 98万,"7,471元/平",3室2厅 , 131.18平米 , 南 , 精装 , 高楼层,共11层, 板楼
泰山路 正规2房 3高中对 面 楼层好 交通便利,春潮花园二区 ,旺庄, 77万,"11,401元/平",2室2厅 , 67.54平米 , 南 , 毛坯 , 中楼层,共6层, 板楼
次新小区 双阳台 户型正气 楼层好 采光不挡 看房方便,太湖雍华府 ,新安, 210万,"18,167元/平",3室2厅 , 115.6平米 , 南 北 , 毛坯 , 中楼层,共24层, 暂无数据
满五唯一，松20，实际110，钻石楼层，诚心出售,朗诗绿色家园二期 ,新安, 185万,"20,942元/平",3室2厅 , 88.34平米 , 南 , 精装 , 中楼层,共24层, 板楼
叙康里南二区中上楼层，自住精装两房满五唯一，诚心卖,叙康里 ,江溪, 79万,"12,397元/平",2室2厅 , 63.73平米 , 南 , 精装 , 中楼层,共7层, 板楼
次新小区，看房随时，诚心出售，位置好，采光刺眼！,清枫华景 ,梅村, 148万,"13,481元/平",3室2厅 , 109.79平米 , 南 , 精装 , 中楼层,共23层, 塔楼
次新小区 带花园 带地下室 精装修,富力桃园 ,旺庄, 158万,"20,592元/平",2室2厅 , 76.73平米 , 南 , 精装 , 低楼层,共27层, 板楼
包土出 电梯房 3高中对 面 交通便利,春潮花园二区 ,旺庄, 120万,"12,866元/平",3室1厅 , 93.27平米 , 南 , 毛坯 , 低楼层,共18层, 板楼
精装30万，入住才半年，次新小区，中间楼层视野开阔,融创森邻森邻 ,生态园, 178万,"16,771元/平",3室2厅 , 106.14平米 , 南 , 精装 , 中楼层,共32层, 板楼
三高中隔壁 精装大三房 通透的户型 拎包入住,新都会花园 ,旺庄, 173万,"13,411元/平",3室2厅 , 129平米 , 南 , 精装 , 高楼层,共30层, 板塔结合
长江路新光路多友嘉悦可以注册公司,多友·嘉悦中心 ,江溪, 38万,"10,392元/平",2室1厅 , 36.57平米 , 东 , 精装 , 中楼层,共20层, 塔楼
长江路3号线地铁口 万科东郡精装三房 满五唯一没个税,万科东郡 ,江溪, 230万,"17,625元/平",3室2厅 , 130.5平米 , 南 , 精装 , 中楼层,共30层, 板楼
多友·嘉悦中心 2室2厅 西,多友·嘉悦中心 ,江溪, 40万,"8,231元/平",2室2厅 , 48.6平米 , 西 , 毛坯 , 高楼层,共20层, 塔楼
万科金域缇香东区次新小区，楼层好哦诚心出售,万科金域缇香东区 ,江溪, 218万,"18,360元/平",3室2厅 , 118.74平米 , 南 北 , 精装 , 低楼层,共33层, 板楼
此房为复式挑高4.6米公寓， 精装自住房，4梯12户,深港亚太中心 ,东亭, 37万,"7,329元/平",1室1厅 , 50.49平米 , 西 , 精装 , 低楼层,共16层, 塔楼
次新小区，环境优美，采光视野无遮挡,万科维园 ,梅村, 120万,"14,293元/平",2室2厅 , 83.96平米 , 南 , 简装 , 低楼层,共28层, 塔楼
碧桂园洋房 户型方正 三开间朝南 两个房间都带大飘窗,碧桂园梅公馆 ,梅村, 170万,"18,682元/平",3室2厅 , 91平米 , 南 , 精装 , 低楼层,共6层, 板楼
此房是满2唯一  纯毛坯 楼层好 视野开阔,上品花园 ,梅村, 140万,"14,756元/平",2室2厅 , 94.88平米 , 南 , 毛坯 , 高楼层,共27层, 板楼
上品花园精装2室2厅 楼层好 楼层好诚心出售,上品花园 ,梅村, 118万,"13,768元/平",2室2厅 , 85.71平米 , 南 , 精装 , 高楼层,共27层, 板楼
精装正规两室带一个小书房 此价格包含一个固定车位,上品花园 ,梅村, 120万,"14,792元/平",2室2厅 , 81.13平米 , 南 , 精装 , 高楼层,共27层, 板楼
满五唯一，自住装修保养好，中低楼层采光无遮挡,万科东郡 ,江溪, 260万,"18,439元/平",3室1厅 , 141.01平米 , 南 , 精装 , 低楼层,共30层, 板塔结合
叙康里标准两房，业主急售，边套，楼栋位置好,叙康里 ,江溪, 63万,"9,886元/平",2室1厅 , 63.73平米 , 南 , 简装 , 高楼层,共7层, 板楼
满五年 两开间朝南 装修保养好 房东诚售,叙丰家园 ,江溪, 110万,"12,796元/平",2室2厅 , 85.97平米 , 南 , 精装 , 低楼层,共34层, 板楼
多友·嘉悦中心 2室2厅 西,多友·嘉悦中心 ,江溪, 40万,"8,231元/平",2室2厅 , 48.6平米 , 西 , 毛坯 , 高楼层,共20层, 塔楼
次新小区 双阳台 户型正气 楼层好 采光不挡 看房方便,太湖雍华府 ,新安, 210万,"18,167元/平",3室2厅 , 115.6平米 , 南 北 , 毛坯 , 中楼层,共24层, 暂无数据
精装30万，入住才半年，次新小区，中间楼层视野开阔,融创森邻森邻 ,生态园, 178万,"16,771元/平",3室2厅 , 106.14平米 , 南 , 精装 , 中楼层,共32层, 板楼
包土出 电梯房 3高中对 面 交通便利,春潮花园二区 ,旺庄, 120万,"12,866元/平",3室1厅 , 93.27平米 , 南 , 毛坯 , 低楼层,共18层, 板楼
三高中隔壁 精装大三房 通透的户型 拎包入住,新都会花园 ,旺庄, 173万,"13,411元/平",3室2厅 , 129平米 , 南 , 精装 , 高楼层,共30层, 板塔结合
次新小区 带花园 带地下室 精装修,富力桃园 ,旺庄, 158万,"20,592元/平",2室2厅 , 76.73平米 , 南 , 精装 , 低楼层,共27层, 板楼
锡梅花园精装房东自住装修不包土出诚心出售,锡梅花园 ,梅村, 118万,"12,245元/平",2室1厅 , 96.37平米 , 南 , 精装 , 高楼层,共6层, 板楼
深港亚太纯毛坯 4.6米挑高 空置中 随时看房,深港亚太中心 ,东亭, 42.8万,"8,477元/平",1室1厅 , 50.49平米 , 东 , 毛坯 , 高楼层,共16层, 塔楼
荟聚边地铁口深港都会广场朝南复式工装,深港亚太中心 ,东亭, 45万,"8,398元/平",1室1厅 , 53.59平米 , 南 , 简装 , 低楼层,共18层, 塔楼
豪 华装修 保养非 常好，中间楼层 全天采光,万科东郡 ,江溪, 251万,"17,503元/平",3室2厅 , 143.41平米 , 南 北 , 精装 , 中楼层,共33层, 板楼
新之城旁 新城金郡 89平三房 看房方便,新城金郡 ,坊前, 165万,"18,463元/平",3室2厅 , 89.37平米 , 南 北 , 简装 , 低楼层,共7层, 板楼
此房是满2唯一  纯毛坯 楼层好 视野开阔,上品花园 ,梅村, 140万,"14,756元/平",2室2厅 , 94.88平米 , 南 , 毛坯 , 高楼层,共27层, 板楼
空中小别墅 上下两层 有阁楼 看房有钥匙 诚心卖随时看,泰伯花苑三区 ,梅村, 70万,"10,109元/平",3室1厅 , 69.25平米 , 南 , 毛坯 , 高楼层,共6层, 板楼
万科品质 三开朝南户型 品牌家具家电全留 随时看诚售,万科维园 ,梅村, 238万,"19,040元/平",3室2厅 , 125平米 , 南 北 , 精装 , 低楼层,共17层, 板楼
香楠佳苑 1室1厅 南,香楠佳苑 ,硕放, 76万,"12,122元/平",1室1厅 , 62.7平米 , 南 , 简装 , 中楼层,共11层, 平房
满五唯一，少税费，房东诚心出售，没有贷款。,香梅人家 ,梅村, 125万,"13,762元/平",2室2厅 , 90.83平米 , 南 , 精装 , 高楼层,共28层, 板楼
精装正规两室带一个小书房 此价格包含一个固定车位,上品花园 ,梅村, 120万,"14,792元/平",2室2厅 , 81.13平米 , 南 , 精装 , 高楼层,共27层, 板楼
满五唯一，户型方正，精装拎包入住，业主诚心出售,吉祥国际花园 ,硕放, 190万,"13,478元/平",4室2厅 , 140.98平米 , 南 , 精装 , 高楼层,共6层, 板楼
梅苑新村好房出售 不靠马路 上下两层 价格美丽！,梅苑新村 ,梅村, 248万,"12,015元/平",5室2厅 , 206.41平米 , 南 北 , 简装 , 低楼层,共6层, 平房
碧桂园洋房 户型方正 三开间朝南 两个房间都带大飘窗,碧桂园梅公馆 ,梅村, 170万,"18,682元/平",3室2厅 , 91平米 , 南 , 精装 , 低楼层,共6层, 板楼
上品花园精装2室2厅 楼层好 楼层好诚心出售,上品花园 ,梅村, 118万,"13,768元/平",2室2厅 , 85.71平米 , 南 , 精装 , 高楼层,共27层, 板楼
次新小区，环境优美，采光视野无遮挡,万科维园 ,梅村, 120万,"14,293元/平",2室2厅 , 83.96平米 , 南 , 简装 , 低楼层,共28层, 塔楼
业主诚心出售  融创品牌  随时看房  带车位  可谈,融创森邻森邻 ,生态园, 130万,"14,539元/平",3室2厅 , 89.42平米 , 南 北 , 简装 , 中楼层,共31层, 塔楼
香墅嘉苑 2室2厅 南,香墅嘉苑 ,硕放, 110万,"13,556元/平",2室2厅 , 81.15平米 , 南 , 简装 , 中楼层,共12层, 板楼
太湖花园精装大两房，房东诚心出售，商品房,太湖花园二期 ,江溪, 130万,"13,886元/平",2室2厅 , 93.62平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
新上南星苑简装两房 户型采光好 首付月供低,南星苑 ,硕放, 55万,"8,936元/平",2室1厅 , 61.55平米 , 南 北 , 毛坯 , 中楼层,共7层, 板楼
嘉禾广场 满五年 南北格局 全明户型 交通方便 诚售,嘉禾广场 ,梅村, 153万,"13,742元/平",3室2厅 , 111.34平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
豪 华装修 保养非 常好，中间楼层 全天采光,万科东郡 ,江溪, 251万,"17,503元/平",3室2厅 , 143.41平米 , 南 北 , 精装 , 中楼层,共33层, 板楼
满五唯一，户型方正，精装拎包入住，业主诚心出售,吉祥国际花园 ,硕放, 190万,"13,478元/平",4室2厅 , 140.98平米 , 南 , 精装 , 高楼层,共6层, 板楼
业主诚心出售  融创品牌  随时看房  带车位  可谈,融创森邻森邻 ,生态园, 130万,"14,539元/平",3室2厅 , 89.42平米 , 南 北 , 简装 , 中楼层,共31层, 塔楼
新上南星苑简装两房 户型采光好 首付月供低,南星苑 ,硕放, 55万,"8,936元/平",2室1厅 , 61.55平米 , 南 北 , 毛坯 , 中楼层,共7层, 板楼
嘉禾广场 满五年 南北格局 全明户型 交通方便 诚售,嘉禾广场 ,梅村, 153万,"13,742元/平",3室2厅 , 111.34平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
中南君悦府 3室2厅 南,中南君悦府 ,硕放, 140万,"15,380元/平",3室2厅 , 91.03平米 , 南 , 精装 , 中楼层,共14层, 板楼
此房精装房 次新房，配套齐全，业主诚心出售融创品质,融创森邻森邻 ,生态园, 150万,"16,775元/平",3室2厅 , 89.42平米 , 南 , 简装 , 中楼层,共31层, 塔楼
2012年商品房 满5年唯一，采光充足，带大阳台,星尚公寓 ,生态园, 110万,"12,509元/平",2室2厅 , 87.94平米 , 南 北 , 精装 , 低楼层,共18层, 板塔结合
嘉禾广场商品房.简单装修，高楼层 ，满五年，不唯一,嘉禾广场 ,梅村, 149万,"14,841元/平",2室2厅 , 100.4平米 , 南 , 简装 , 高楼层,共12层, 平房
云港佳园 3室2厅 南,云港佳园 ,硕放, 200万,"16,270元/平",3室2厅 , 122.93平米 , 南 , 精装 , 中楼层,共14层, 板塔结合
泰伯花苑一区 3室1厅 南,泰伯花苑一区 ,梅村, 152万,"12,460元/平",3室1厅 , 122平米 , 南 , 精装 , 高楼层,共6层, 板楼
香墅嘉苑新上，电梯房中高楼层，采光无遮挡，产权清晰,香墅嘉苑 ,硕放, 110万,"13,113元/平",2室2厅 , 83.89平米 , 南 , 简装 , 高楼层,共12层, 板楼
香墅嘉苑 2室2厅 南,香墅嘉苑 ,硕放, 110万,"13,556元/平",2室2厅 , 81.15平米 , 南 , 简装 , 中楼层,共12层, 板楼
